player_id,movement,acceleration,sprint_speed,agility,reactions,balance
8354,372,74,74,85,64,75
8355,349,72,80,74,55,68
8356,264,32,46,58,65,63
8357,323,69,73,73,66,42
8358,361,72,72,77,62,78
8359,221,34,45,53,60,29
8360,330,69,66,71,67,57
8361,305,58,60,63,63,61
8362,364,77,78,74,59,76
8363,304,54,64,63,64,59
8364,336,61,62,70,65,78
8365,296,57,53,67,64,55
8366,258,53,65,40,64,36
8367,392,91,93,71,58,79
8368,353,73,71,75,57,77
8369,388,82,77,81,63,85
8370,400,83,77,90,60,90
8371,326,77,77,57,63,52
8372,382,85,80,78,61,78
8373,280,54,71,52,56,47
8374,357,78,71,73,66,69
8375,359,79,73,75,64,68
8376,339,62,70,83,60,64
8377,288,67,66,50,66,39
8378,327,68,65,63,63,68
8379,306,53,57,64,62,70
8380,389,85,87,86,58,73
8381,393,86,81,85,61,80
8382,218,44,34,34,64,42
8383,326,64,66,64,66,66
8384,329,74,70,55,63,67
8385,251,45,49,40,66,51
8386,391,87,90,78,63,73
8387,263,56,59,43,55,50
8388,361,75,69,76,67,74
8389,322,65,65,60,69,63
8390,376,79,80,79,63,75
8391,260,49,47,58,62,44
8392,342,69,71,69,64,69
8393,332,66,64,68,66,68
8394,375,77,80,76,68,74
8395,351,66,68,66,71,80
8396,299,53,55,66,63,62
8397,279,51,54,49,67,58
8398,384,74,69,83,69,89
8399,279,65,60,47,63,44
8400,267,54,65,55,49,44
8401,306,79,76,44,55,52
8402,333,64,73,67,65,64
8403,383,86,88,75,71,63
8404,350,75,67,73,58,77
8405,390,88,90,77,60,75
8406,326,66,70,62,64,64
8407,373,78,78,77,60,80
8408,391,88,87,81,61,74
8409,370,76,80,81,60,73
8410,314,73,74,46,63,58
8411,294,60,64,58,62,50
8412,351,76,77,68,64,66
8413,386,84,80,80,64,78
8414,230,30,44,38,60,58
8415,352,66,68,76,64,78
8416,344,80,76,69,61,58
8417,340,70,66,69,66,69
8418,379,80,77,83,57,82
8419,407,88,88,90,63,78
8420,300,66,70,62,64,38
8421,354,76,71,73,60,74
8422,392,85,83,86,60,78
8423,353,77,76,72,56,72
8424,328,75,72,52,60,69
8425,298,61,62,51,62,62
8426,241,42,38,44,69,48
8427,282,53,55,56,64,54
8428,361,80,76,66,58,81
8429,271,51,54,49,62,55
8430,324,64,67,62,64,67
8431,337,68,70,68,68,63
8432,300,61,68,54,63,54
8433,225,39,39,36,66,45
8434,310,60,65,55,66,64
8435,326,74,69,67,60,56
8436,314,69,65,65,63,52
8437,373,83,88,82,58,62
8438,358,80,81,72,65,60
8439,243,49,39,38,67,50
8440,386,79,82,77,70,78
8441,281,49,63,56,61,52
8442,378,91,92,68,65,62
8443,365,78,79,76,61,71
8444,357,77,79,75,58,68
8445,364,74,75,77,64,74
8446,361,77,81,67,71,65
8447,360,81,82,61,60,76
8448,392,80,75,90,59,88
8449,336,67,64,67,67,71
8450,291,54,54,55,65,63
8451,318,65,66,68,68,51
8452,396,83,79,80,63,91
8453,222,39,39,31,64,49
8454,364,77,75,76,64,72
8455,356,79,68,80,55,74
8456,370,87,89,71,56,67
8457,373,87,81,71,61,73
8458,327,63,63,61,59,81
8459,340,68,65,72,65,70
8460,261,49,51,44,63,54
8461,146,25,23,26,49,23
8462,343,80,80,70,55,58
8463,328,59,64,68,66,71
8464,295,62,65,49,60,59
8465,352,78,84,64,64,62
8466,237,53,58,41,54,31
8467,364,81,76,77,46,84
8468,315,64,66,62,61,62
8469,340,73,72,66,64,65
8470,358,78,76,64,62,78
8471,349,75,81,64,66,63
8472,340,71,72,60,67,70
8473,318,62,70,63,55,68
8474,283,50,53,55,64,61
8475,364,78,77,75,63,71
8476,354,76,74,68,60,76
8477,365,75,69,79,66,76
8478,390,76,67,90,67,90
8479,345,74,76,68,58,69
8480,250,47,48,51,61,43
8481,302,67,62,52,59,62
8482,420,91,90,90,59,90
8483,393,86,75,84,63,85
8484,273,45,42,55,68,63
8485,237,42,42,32,64,57
8486,323,69,64,61,59,70
8487,295,60,71,46,60,58
8488,330,76,54,76,61,63
8489,275,49,50,54,59,63
8490,350,70,72,70,63,75
8491,349,74,73,66,61,75
8492,314,63,70,64,60,57
8493,250,55,48,41,61,45
8494,268,49,37,57,63,62
8495,312,71,67,60,57,57
8496,330,77,74,63,58,58
8497,288,33,47,74,64,70
8498,306,58,63,64,62,59
8499,233,59,49,39,65,21
8500,342,73,78,66,55,70
8501,253,48,46,49,56,54
8502,294,62,56,53,67,56
8503,348,74,68,69,65,72
8504,362,75,77,78,62,70
8505,358,74,71,77,64,72
8506,332,62,65,67,73,65
8507,369,74,65,85,64,81
8508,331,68,66,65,65,67
8509,299,60,73,52,63,51
8510,197,35,39,32,59,32
8511,374,73,82,84,65,70
8512,325,62,64,69,63,67
8513,313,62,61,64,62,64
8514,231,37,40,57,56,41
8515,387,86,83,77,65,76
8516,349,71,72,69,63,74
8517,371,79,80,82,56,74
8518,236,43,40,58,61,34
8519,331,69,67,65,62,68
8520,324,70,67,68,60,59
8521,237,46,48,30,60,53
8522,329,59,55,65,59,91
8523,249,30,45,50,64,60
8524,356,72,70,74,65,75
8525,349,67,75,74,62,71
8526,349,74,76,67,59,73
8527,403,88,90,87,57,81
8528,330,66,68,65,63,68
8529,294,53,44,65,61,71
8530,309,64,71,54,62,58
8531,357,73,74,76,61,73
8532,256,52,65,48,61,30
8533,275,59,61,34,62,59
8534,275,53,60,52,55,55
8535,223,44,42,38,63,36
8536,365,75,76,75,65,74
8537,284,53,51,57,63,60
8538,338,67,64,67,68,72
8539,320,70,68,57,65,60
8540,316,58,66,63,63,66
8541,276,53,53,47,66,57
8542,333,70,67,65,60,71
8543,326,72,70,59,59,66
8544,356,70,62,86,61,77
8545,341,61,69,71,65,75
8546,311,55,57,68,64,67
8547,352,77,78,67,62,68
8548,316,63,63,58,72,60
8549,369,83,83,68,63,72
8550,357,74,78,72,69,64
8551,377,76,69,89,65,78
8552,315,66,64,54,64,67
8553,354,77,73,72,64,68
8554,300,57,59,59,59,66
8555,339,66,69,71,66,67
8556,370,80,75,79,57,79
8557,349,75,74,72,65,63
8558,242,53,47,35,62,45
8559,371,79,84,71,63,74
8560,367,81,94,67,62,63
8561,305,68,67,51,60,59
8562,329,74,73,68,62,52
8563,366,80,81,72,64,69
8564,338,67,71,63,66,71
8565,343,69,75,74,62,63
8566,211,32,39,47,59,34
8567,298,59,68,61,63,47
8568,376,84,85,78,58,71
8569,297,54,57,55,63,68
8570,218,46,49,33,60,30
8571,256,41,49,39,66,61
8572,363,84,89,77,60,53
8573,334,71,68,61,64,70
8574,234,49,48,31,61,45
8575,278,45,51,53,64,65
8576,295,51,70,63,62,49
8577,336,70,71,71,57,67
8578,276,62,60,38,62,54
8579,291,54,50,58,65,64
8580,318,66,68,61,57,66
8581,379,82,83,87,63,64
8582,333,65,62,67,69,70
8583,390,85,90,79,63,73
8584,280,35,34,60,78,73
8585,359,76,73,71,63,76
8586,197,30,33,38,57,39
8587,350,72,68,76,60,74
8588,371,80,81,75,58,77
8589,366,74,75,75,64,78
8590,328,71,68,67,60,62
8591,394,86,79,90,60,79
8592,249,46,34,51,63,55
8593,357,77,72,71,67,70
8594,316,53,49,64,64,86
8595,341,77,75,65,58,66
8596,362,69,66,82,65,80
8597,404,92,90,84,57,81
8598,310,53,51,74,68,64
8599,412,84,90,90,61,87
8600,324,71,70,75,64,44
8601,340,71,84,58,65,62
8602,360,72,70,73,64,81
8603,349,73,72,66,65,73
8604,220,41,36,41,69,33
8605,319,71,70,52,60,66
8606,393,84,82,91,58,78
8607,200,34,34,37,53,42
8608,317,68,60,55,58,76
8609,321,69,68,60,63,61
8610,328,66,64,67,62,69
8611,303,60,59,65,55,64
8612,260,45,34,61,61,59
8613,323,67,67,64,58,67
8614,387,85,92,86,57,67
8615,350,72,74,68,64,72
8616,338,66,70,74,60,68
8617,264,40,47,49,60,68
8618,315,69,69,62,55,60
8619,316,63,63,61,68,61
8620,193,35,36,27,58,37
8621,319,63,68,66,61,61
8622,373,79,77,81,57,79
8623,368,77,75,80,59,77
8624,424,93,92,88,61,90
8625,298,55,59,59,65,60
8626,344,68,70,71,63,72
8627,303,63,67,62,63,48
8628,330,75,79,74,54,48
8629,290,54,56,58,58,64
8630,248,43,48,51,66,40
8631,346,71,67,72,66,70
8632,318,69,65,64,58,62
8633,358,76,76,69,65,72
8634,344,68,74,67,66,69
8635,366,83,84,79,57,63
8636,354,78,83,65,63,65
8637,333,61,60,70,66,76
8638,260,42,48,52,68,50
8639,303,65,59,61,59,59
8640,346,69,69,70,62,76
8641,387,76,81,77,66,87
8642,348,65,70,83,58,72
8643,282,45,47,59,62,69
8644,303,57,59,65,65,57
8645,339,72,74,68,60,65
8646,348,72,77,75,62,62
8647,386,82,83,76,65,80
8648,283,68,55,61,51,48
8649,321,55,54,67,70,75
8650,264,52,55,45,60,52
8651,224,25,48,25,67,59
8652,355,75,64,73,63,80
8653,381,80,80,83,63,75
8654,368,78,73,75,71,71
8655,331,69,66,64,64,68
8656,351,71,71,71,70,68
8657,366,87,84,72,62,61
8658,370,78,80,79,57,76
8659,295,58,60,52,67,58
8660,382,88,88,84,47,75
8661,347,71,62,80,60,74
8662,311,66,74,57,57,57
8663,280,54,66,38,55,67
8664,383,80,77,81,59,86
8665,318,69,69,63,62,55
8666,348,71,71,69,66,71
8667,354,80,73,74,56,71
8668,341,65,69,70,67,70
8669,362,79,78,68,61,76
8670,333,71,66,65,57,74
8671,348,76,74,70,60,68
8672,302,58,47,62,68,67
8673,292,62,64,52,64,50
8674,188,30,31,29,64,34
8675,322,73,66,64,63,56
8676,346,78,76,69,55,68
8677,246,54,44,39,55,54
8678,278,61,65,54,65,33
8679,334,69,67,69,60,69
8680,367,75,71,79,62,80
8681,336,73,72,67,60,64
8682,201,34,34,36,65,32
8683,335,68,71,67,61,68
8684,267,58,63,61,52,33
8685,293,53,50,59,67,64
8686,282,53,58,49,62,60
8687,359,71,70,76,66,76
8688,382,90,78,81,59,74
8689,307,51,60,62,61,73
8690,340,66,67,74,61,72
8691,309,62,63,58,65,61
8692,251,48,45,42,66,50
8693,325,78,85,64,61,37
8694,363,75,69,73,68,78
8695,336,66,70,68,63,69
8696,342,64,68,70,65,75
8697,356,68,68,83,65,72
8698,347,77,74,70,53,73
8699,291,55,50,55,70,61
8700,353,81,84,68,53,67
8701,249,41,46,48,62,52
8702,338,66,68,73,57,74
8703,369,83,78,80,51,77
8704,327,65,66,76,60,60
8705,251,52,50,45,69,35
8706,357,69,68,80,63,77
8707,296,56,51,71,64,54
8708,349,72,69,74,63,71
8709,387,76,78,88,72,73
8710,336,68,68,67,55,78
8711,310,73,64,51,58,64
8712,298,58,56,64,63,57
8713,358,78,75,73,61,71
8714,239,42,42,32,66,57
8715,380,83,67,84,61,85
8716,365,77,75,80,63,70
8717,327,61,56,70,54,86
8718,306,69,68,61,59,49
8719,302,69,67,65,61,40
8720,212,35,36,41,66,34
8721,334,68,68,65,66,67
8722,197,37,38,36,55,31
8723,189,33,35,32,59,30
8724,340,66,71,70,67,66
8725,333,66,65,71,62,69
8726,321,58,68,69,66,60
8727,330,58,59,71,61,81
8728,345,71,68,72,64,70
8729,359,68,67,75,71,78
8730,246,48,46,42,59,51
8731,352,78,75,71,54,74
8732,378,73,68,90,59,88
8733,181,24,36,37,58,26
8734,297,50,52,62,65,68
8735,349,68,75,73,67,66
8736,371,80,82,81,58,70
8737,326,67,56,71,65,67
8738,335,71,73,69,57,65
8739,343,68,67,73,64,71
8740,257,42,53,50,60,52
8741,277,49,40,61,68,59
8742,371,80,79,80,59,73
8743,325,63,61,67,60,74
8744,346,68,64,74,60,80
8745,364,70,69,77,65,83
8746,349,67,69,74,67,72
8747,352,75,81,70,65,61
8748,359,71,69,77,66,76
8749,339,75,74,69,55,66
8750,352,76,78,63,66,69
8751,361,78,88,79,55,61
8752,297,68,67,55,63,44
8753,329,63,73,71,65,57
8754,335,71,70,68,62,64
8755,365,81,90,70,52,72
8756,347,75,78,62,64,68
8757,317,65,69,57,58,68
8758,347,72,73,66,64,72
8759,366,74,73,80,49,90
8760,379,76,79,83,61,80
8761,228,41,48,45,62,32
8762,337,68,64,68,66,71
8763,337,68,73,61,60,75
8764,350,74,71,72,67,66
8765,352,70,70,71,70,71
8766,306,66,54,67,57,62
8767,273,48,52,62,67,44
8768,341,74,73,60,61,73
8769,298,63,74,51,58,52
8770,345,71,70,67,70,67
8771,312,63,66,57,65,61
8772,263,47,47,54,60,55
8773,251,42,46,50,61,52
8774,284,53,53,59,62,57
8775,370,76,79,78,62,75
8776,361,78,73,72,61,77
8777,306,58,65,54,71,58
8778,321,50,65,62,67,77
8779,344,79,77,67,59,62
8780,278,54,45,66,62,51
8781,363,76,72,79,58,78
8782,366,77,79,77,65,68
8783,330,59,64,75,65,67
8784,353,71,69,76,63,74
8785,288,53,62,60,59,54
8786,335,68,68,70,65,64
8787,331,72,77,66,59,57
8788,374,77,74,82,66,75
8789,348,67,74,68,67,72
8790,231,47,42,35,61,46
8791,238,48,46,32,57,55
8792,265,39,55,45,71,55
8793,293,70,46,38,71,68
8794,382,78,73,86,62,83
8795,197,31,32,46,58,30
8796,375,85,82,73,60,75
8797,345,68,67,76,64,70
8798,316,65,67,50,66,68
8799,235,41,38,45,65,46
8800,296,55,58,62,61,60
8801,323,73,69,49,65,67
8802,210,35,41,36,61,37
8803,397,90,86,78,65,78
8804,376,61,84,79,72,80
8805,248,54,52,42,60,40
8806,268,57,61,58,63,29
8807,336,69,78,67,68,54
8808,218,33,40,48,69,28
8809,354,80,78,71,59,66
8810,348,76,79,70,55,68
8811,329,70,70,66,56,67
8812,347,77,80,73,64,53
8813,324,71,67,55,62,69
8814,340,78,74,66,58,64
8815,317,67,63,62,64,61
8816,370,79,72,77,61,81
8817,325,78,74,62,64,47
8818,331,67,66,66,58,74
8819,339,63,60,69,66,81
8820,332,71,71,70,59,61
8821,384,89,88,78,63,66
8822,332,64,64,65,69,70
8823,312,58,45,68,68,73
8824,245,50,36,47,61,51
8825,316,67,64,66,61,58
8826,363,80,82,73,60,68
8827,308,52,65,53,68,70
8828,346,72,70,69,58,77
8829,300,62,54,69,60,55
8830,335,66,65,68,59,77
8831,348,71,71,71,65,70
8832,336,65,70,71,59,71
8833,376,80,78,79,63,76
8834,313,63,65,63,65,57
8835,399,88,87,88,60,76
8836,413,83,81,93,64,92
8837,234,43,40,31,59,61
8838,286,66,68,60,51,41
8839,336,76,73,63,61,63
8840,380,86,88,77,58,71
8841,345,68,69,74,62,72
8842,269,46,51,49,61,62
8843,351,66,61,81,63,80
8844,353,72,75,70,67,69
8845,327,68,64,67,67,61
8846,322,72,50,68,63,69
8847,320,65,64,65,67,59
8848,243,42,36,59,66,40
8849,323,68,73,59,61,62
8850,323,65,62,60,64,72
8851,374,79,80,79,57,79
8852,276,54,51,56,64,51
8853,349,75,71,70,59,74
8854,318,62,64,66,62,64
8855,350,77,76,68,63,66
8856,227,41,38,39,62,47
8857,309,64,66,58,62,59
8858,339,70,63,72,61,73
8859,299,61,69,56,48,65
8860,199,35,35,34,64,31
8861,333,67,67,69,60,70
8862,380,89,80,79,61,71
8863,361,78,83,68,61,71
8864,376,91,90,77,53,65
8865,348,69,70,73,60,76
8866,328,65,67,66,65,65
8867,253,49,54,40,62,48
8868,279,43,47,59,68,62
8869,378,68,64,90,65,91
8870,335,76,78,62,59,60
8871,299,53,64,49,66,67
8872,343,78,72,73,63,57
8873,327,58,66,67,67,69
8874,365,75,71,78,64,77
8875,338,68,69,71,64,66
8876,334,68,69,62,59,76
8877,341,65,65,71,67,73
8878,359,77,73,72,65,72
8879,273,51,54,59,61,48
8880,373,82,87,82,62,60
8881,402,89,88,80,68,77
8882,361,75,73,76,59,78
8883,364,75,78,74,63,74
8884,350,79,82,72,70,47
8885,244,44,42,31,64,63
8886,257,63,72,32,52,38
8887,324,72,69,62,61,60
8888,343,68,72,73,50,80
8889,283,52,53,66,51,61
8890,224,41,42,40,60,41
8891,298,63,73,53,58,51
8892,242,42,40,53,63,44
8893,343,71,69,70,63,70
8894,356,72,76,76,55,77
8895,321,63,68,57,65,68
8896,295,59,47,65,58,66
8897,310,53,58,64,67,68
8898,343,70,69,61,64,79
8899,201,29,31,37,59,45
8900,340,72,72,68,62,66
8901,346,69,71,72,71,63
8902,363,76,76,82,57,72
8903,335,67,68,64,64,72
8904,340,73,70,69,61,67
8905,337,68,68,62,64,75
8906,261,52,57,41,63,48
8907,371,78,83,76,59,75
8908,271,50,60,56,63,42
8909,347,75,72,71,62,67
8910,318,65,68,63,62,60
8911,359,74,72,74,64,75
8912,317,63,68,62,63,61
8913,327,69,64,68,60,66
8914,354,71,69,77,63,74
8915,364,77,75,74,66,72
8916,348,74,74,71,64,65
8917,290,62,55,56,67,50
8918,372,76,74,80,62,80
8919,362,79,73,77,52,81
8920,271,55,59,39,69,49
8921,245,56,32,42,60,55
8922,304,55,39,68,66,76
8923,362,71,68,78,71,74
8924,348,79,75,63,63,68
8925,296,61,50,60,63,62
8926,390,84,87,76,61,82
8927,364,78,79,68,66,73
8928,324,71,67,64,62,60
8929,339,71,66,70,62,70
8930,348,77,78,65,59,69
8931,373,72,73,81,66,81
8932,375,83,81,71,60,80
8933,326,71,74,69,58,54
8934,371,80,78,82,55,76
8935,227,39,34,50,69,35
8936,391,81,74,84,67,85
8937,334,69,64,73,59,69
8938,324,68,63,68,56,69
8939,337,69,68,70,68,62
8940,233,34,31,51,64,53
8941,315,60,65,60,50,80
8942,266,55,53,44,65,49
8943,349,73,76,74,59,67
8944,337,75,81,76,54,51
8945,342,77,78,73,63,51
8946,328,66,60,65,65,72
8947,301,51,54,67,66,63
8948,304,59,61,57,57,70
8949,299,50,64,62,59,64
8950,182,22,26,38,61,35
8951,316,67,64,52,75,58
8952,370,74,74,81,67,74
8953,385,86,83,83,57,76
8954,352,81,84,67,51,69
8955,290,53,50,62,62,63
8956,274,55,70,48,60,41
8957,313,66,67,62,65,53
8958,362,86,87,66,63,60
8959,172,27,29,27,63,26
8960,348,73,63,75,65,72
8961,220,32,32,37,63,56
8962,340,72,72,67,58,71
8963,362,80,82,71,54,75
8964,213,36,41,37,61,38
8965,256,34,37,57,61,67
8966,340,70,69,66,69,66
8967,345,77,76,65,60,67
8968,337,66,67,67,65,72
8969,329,55,63,70,66,75
8970,315,67,63,60,60,65
8971,199,34,38,37,58,32
8972,403,86,79,90,62,86
8973,384,78,60,91,64,91
8974,321,64,67,70,58,62
8975,310,65,66,64,65,50
8976,358,76,73,77,70,62
8977,388,86,74,87,52,89
8978,340,75,75,69,59,62
8979,193,21,23,42,52,55
8980,174,22,26,30,65,31
8981,345,71,68,68,71,67
8982,350,63,81,65,71,70
8983,368,78,77,75,64,74
8984,339,75,79,69,56,60
8985,341,78,77,77,58,51
8986,138,30,15,23,45,25
8987,306,64,66,58,53,65
8988,367,77,80,73,66,71
8989,326,65,77,69,64,51
8990,342,71,71,71,63,66
8991,357,76,77,86,62,56
8992,388,85,81,80,59,83
8993,267,53,56,51,59,48
8994,215,36,38,39,60,42
8995,267,42,45,58,52,70
8996,362,75,72,76,60,79
8997,347,75,66,74,63,69
8998,398,88,87,78,67,78
8999,370,85,79,70,68,68
9000,278,50,59,52,64,53
9001,306,79,65,43,69,50
9002,312,65,64,63,62,58
9003,352,75,69,71,66,71
9004,313,60,65,63,63,62
9005,362,75,73,74,68,72
9006,268,50,42,47,64,65
9007,339,69,65,70,63,72
9008,398,90,90,90,58,70
9009,241,46,52,37,60,46
9010,343,71,71,65,65,71
9011,395,86,89,78,56,86
9012,358,78,75,70,62,73
9013,337,72,77,64,58,66
9014,366,84,86,71,60,65
9015,340,67,65,78,62,68
9016,257,41,49,52,70,45
9017,327,63,64,69,62,69
9018,313,63,69,67,59,55
9019,286,56,56,58,63,53
9020,182,26,25,19,60,52
9021,274,48,53,53,69,51
9022,339,72,61,70,65,71
9023,241,42,42,48,65,44
9024,348,76,74,74,62,62
9025,354,79,73,70,63,69
9026,270,49,50,56,59,56
9027,358,73,73,74,60,78
9028,354,76,79,71,60,68
9029,338,72,72,72,54,68
9030,358,74,73,82,57,72
9031,356,77,77,73,61,68
9032,309,68,65,60,59,57
9033,348,66,66,76,60,80
9034,314,62,61,60,64,67
9035,373,81,77,77,62,76
9036,410,90,82,90,64,84
9037,330,71,52,67,67,73
9038,340,74,67,71,64,64
9039,345,70,68,70,65,72
9040,317,66,63,68,62,58
9041,352,74,72,74,60,72
9042,300,67,54,60,54,65
9043,343,77,75,67,63,61
9044,256,54,50,37,54,61
9045,261,44,51,41,65,60
9046,360,70,71,72,65,82
9047,210,38,48,30,46,48
9048,260,47,50,52,64,47
9049,375,79,77,79,64,76
9050,292,58,53,53,67,61
9051,409,89,85,87,62,86
9052,373,78,76,81,70,68
9053,297,56,63,63,62,53
9054,349,79,76,68,65,61
9055,350,81,83,72,58,56
9056,225,49,40,37,55,44
9057,344,77,79,59,58,71
9058,351,75,80,63,61,72
9059,318,64,71,62,59,62
9060,387,79,79,82,67,80
9061,377,85,83,79,61,69
9062,307,59,69,62,63,54
9063,334,68,68,69,62,67
9064,167,31,20,32,64,20
9065,334,80,79,65,52,58
9066,311,63,60,56,64,68
9067,274,51,45,56,65,57
9068,365,78,79,75,68,65
9069,174,24,31,29,64,26
9070,230,22,27,57,68,56
9071,358,75,74,74,60,75
9072,335,58,55,65,67,90
9073,221,39,43,32,58,49
9074,341,65,64,68,68,76
9075,349,82,75,75,60,57
9076,351,65,66,79,63,78
9077,270,54,55,49,65,47
9078,364,77,77,74,65,71
9079,345,63,61,73,65,83
9080,358,79,77,73,62,67
9081,321,69,66,60,61,65
9082,330,64,66,68,66,66
9083,316,59,64,63,64,66
9084,381,81,78,81,68,73
9085,278,59,56,52,58,53
9086,350,70,68,76,66,70
9087,375,79,76,76,59,85
9088,337,57,75,68,65,72
9089,357,77,77,71,66,66
9090,363,70,85,59,70,79
9091,359,77,74,70,66,72
9092,379,79,80,82,68,70
9093,379,90,90,72,53,74
9094,292,49,49,70,65,59
9095,314,68,68,68,59,51
9096,340,68,70,62,67,73
9097,391,86,76,86,65,78
9098,354,76,77,70,65,66
9099,346,69,65,79,64,69
9100,326,67,62,62,60,75
9101,382,76,67,89,65,85
9102,327,65,56,72,63,71
9103,366,79,70,78,62,77
9104,325,75,77,55,58,60
9105,312,64,47,65,62,74
9106,292,52,52,65,58,65
9107,337,74,71,68,59,65
9108,342,79,74,62,60,67
9109,361,73,74,76,64,74
9110,341,71,68,71,64,67
9111,350,70,69,74,65,72
9112,354,76,77,71,57,73
9113,170,18,32,35,61,24
9114,231,42,52,47,59,31
9115,288,60,55,63,62,48
9116,250,52,41,39,65,53
9117,228,45,45,43,63,32
9118,178,33,15,29,60,41
9119,346,64,79,71,59,73
9120,332,71,69,60,64,68
9121,317,66,63,65,62,61
9122,326,55,53,73,62,83
9123,360,72,69,75,68,76
9124,311,60,53,69,56,73
9125,206,33,33,38,61,41
9126,358,76,83,70,58,71
9127,336,69,66,73,64,64
9128,347,70,67,77,58,75
9129,352,74,77,69,63,69
9130,343,62,57,75,59,90
9131,361,76,72,76,66,71
9132,210,46,32,34,62,36
9133,255,43,53,52,60,47
9134,245,39,44,45,64,53
9135,321,68,69,58,56,70
9136,327,64,70,63,61,69
9137,345,72,70,68,63,72
9138,333,69,66,63,65,70
9139,262,48,52,50,63,49
9140,354,78,74,70,61,71
9141,330,65,62,67,68,68
9142,268,60,76,33,53,46
9143,382,88,85,78,63,68
9144,365,69,75,80,70,71
9145,304,57,53,65,65,64
9146,339,74,72,74,59,60
9147,282,62,66,32,63,59
9148,293,56,56,55,57,69
9149,230,51,32,47,66,34
9150,320,63,61,61,68,67
9151,336,72,64,69,60,71
9152,323,70,61,68,56,68
9153,176,23,23,25,60,45
9154,360,81,80,81,63,55
9155,347,74,80,67,64,62
9156,359,77,74,74,55,79
9157,341,78,74,65,60,64
9158,376,78,83,76,57,82
9159,320,63,63,61,61,72
9160,360,70,73,78,65,74
9161,359,78,75,71,58,77
9162,368,73,78,70,65,82
9163,255,40,48,40,69,58
9164,306,66,70,66,59,45
9165,257,40,60,54,58,45
9166,364,73,71,77,73,70
9167,308,61,65,64,62,56
9168,357,69,74,70,73,71
9169,363,66,63,84,66,84
9170,310,59,60,60,63,68
9171,355,67,67,83,58,80
9172,376,77,80,84,71,64
9173,328,66,70,63,67,62
9174,367,90,91,73,62,51
9175,193,32,26,31,59,45
9176,370,81,84,76,62,67
9177,348,67,66,72,68,75
9178,348,69,65,72,64,78
9179,358,68,68,76,70,76
9180,234,38,32,35,64,65
9181,335,70,70,69,58,68
9182,179,28,27,28,62,34
9183,344,65,72,73,65,69
9184,315,52,70,63,62,68
9185,371,76,76,77,64,78
9186,345,72,71,76,56,70
9187,325,64,68,70,57,66
9188,370,77,75,76,64,78
9189,295,55,62,61,61,56
9190,369,82,77,71,65,74
9191,307,63,51,61,61,71
9192,356,75,71,73,67,70
9193,380,85,85,74,62,74
9194,329,72,70,55,60,72
9195,359,65,81,66,65,82
9196,365,76,79,75,62,73
9197,143,20,18,24,51,30
9198,292,57,62,47,65,61
9199,361,78,80,77,54,72
9200,353,74,71,76,63,69
9201,273,55,53,50,67,48
9202,343,70,66,72,62,73
9203,315,61,66,64,62,62
9204,377,79,75,81,62,80
9205,318,66,64,56,65,67
9206,363,74,78,78,55,78
9207,365,75,78,72,57,83
9208,341,66,71,67,70,67
9209,362,72,67,81,60,82
9210,273,32,50,63,64,64
9211,351,80,82,71,56,62
9212,294,47,63,56,63,65
9213,333,71,67,74,56,65
9214,350,68,73,75,60,74
9215,328,68,70,59,62,69
9216,280,50,55,43,65,67
9217,327,70,73,73,55,56
9218,289,56,67,67,58,41
9219,338,65,57,73,67,76
9220,302,60,65,53,66,58
9221,284,43,52,64,65,60
9222,312,64,43,68,69,68
9223,313,56,59,59,66,73
9224,317,60,60,68,58,71
9225,333,66,72,66,66,63
9226,297,52,55,63,65,62
9227,376,80,88,82,57,69
9228,337,67,74,51,63,82
9229,345,77,79,80,55,54
9230,337,68,67,83,66,53
9231,327,67,68,64,65,63
9232,389,75,69,88,65,92
9233,390,79,78,90,60,83
9234,354,78,78,76,60,62
9235,241,43,39,39,67,53
9236,269,55,53,60,61,40
9237,348,72,67,68,63,78
9238,323,77,77,68,59,42
9239,185,21,26,33,64,41
9240,371,75,74,79,63,80
9241,234,43,44,38,59,50
9242,205,40,42,26,64,33
9243,362,80,74,74,59,75
9244,374,76,78,77,70,73
9245,294,63,65,58,62,46
9246,377,81,84,79,62,71
9247,374,68,68,83,64,91
9248,334,70,67,63,66,68
9249,344,72,73,68,61,70
9250,378,84,84,78,55,77
9251,374,75,78,75,67,79
9252,357,74,78,76,67,62
9253,360,76,77,67,68,72
9254,392,87,83,84,62,76
9255,377,75,76,79,58,89
9256,249,60,47,43,58,41
9257,242,42,53,39,61,47
9258,351,72,70,70,64,75
9259,300,53,53,68,59,67
9260,373,82,87,73,57,74
9261,309,60,62,56,66,65
9262,372,74,73,78,64,83
9263,355,72,64,83,64,72
9264,337,76,58,69,62,72
9265,268,56,54,52,65,41
9266,342,68,66,74,61,73
9267,365,74,76,73,66,76
9268,315,64,54,71,62,64
9269,295,55,60,63,50,67
9270,218,33,32,40,64,49
9271,209,41,39,32,60,37
9272,350,71,67,85,68,59
9273,379,82,79,84,62,72
9274,353,71,66,75,68,73
9275,335,71,69,66,66,63
9276,326,64,67,63,63,69
9277,299,60,64,56,62,57
9278,247,55,49,35,63,45
9279,338,73,75,68,58,64
9280,371,84,83,77,61,66
9281,328,67,67,65,61,68
9282,201,34,34,41,60,32
9283,242,42,40,52,63,45
9284,323,73,69,67,59,55
