player_id,defender,composure,defending,marking,standing_tackle,sliding_tackle
10089,186,64,61,33,15,13
10090,462,62,200,67,70,63
10091,317,67,125,44,43,38
10092,260,60,100,36,33,31
10093,432,58,187,63,64,60
10094,255,59,98,31,33,34
10095,255,65,95,49,34,12
10096,440,52,194,61,68,65
10097,206,62,72,18,28,26
10098,430,66,182,62,60,60
10099,448,52,198,63,68,67
10100,378,58,160,55,54,51
10101,334,60,137,68,34,35
10102,169,55,57,18,17,22
10103,113,45,34,7,14,13
10104,462,70,196,71,64,61
10105,456,52,202,67,67,68
10106,442,58,192,64,65,63
10107,301,77,112,40,38,34
10108,251,65,93,37,29,27
10109,262,64,99,32,35,32
10110,418,58,180,56,64,60
10111,455,59,198,70,66,62
10112,453,69,192,66,64,62
10113,454,64,195,63,66,66
10114,417,61,178,59,59,60
10115,110,50,30,13,8,9
10116,434,58,188,64,64,60
10117,231,71,80,49,19,12
10118,446,64,191,61,68,62
10119,175,53,61,30,13,18
10120,277,65,106,45,29,32
10121,398,58,170,54,55,61
10122,417,51,183,62,62,59
10123,376,50,163,46,62,55
10124,424,52,186,62,64,60
10125,257,61,98,39,30,29
10126,432,58,187,58,63,66
10127,446,54,196,63,68,65
10128,455,55,200,66,68,66
10129,254,62,96,26,38,32
10130,435,59,188,64,61,63
10131,256,64,96,39,29,28
10132,454,62,196,62,70,64
10133,416,56,180,58,63,59
10134,449,55,197,66,68,63
10135,430,56,187,63,63,61
10136,421,47,187,65,64,58
10137,143,55,44,16,18,10
10138,207,65,71,39,14,18
10139,427,59,184,61,64,59
10140,459,65,197,67,66,64
10141,454,72,191,60,67,64
10142,431,51,190,62,66,62
10143,425,53,186,62,64,60
10144,386,46,170,54,59,57
10145,279,55,112,35,38,39
10146,426,58,184,61,62,61
10147,277,55,111,33,40,38
10148,467,67,200,65,69,66
10149,362,58,152,36,64,52
10150,251,61,95,26,39,30
10151,461,61,200,65,67,68
10152,427,65,181,59,61,61
10153,457,59,199,68,65,66
10154,436,60,188,63,64,61
10155,240,76,82,10,39,33
10156,314,72,121,28,48,45
10157,441,55,193,69,62,62
10158,427,61,183,59,64,60
10159,446,62,192,64,66,62
10160,462,62,200,69,65,66
10161,385,67,159,55,53,51
10162,153,35,59,30,17,12
10163,190,64,63,16,24,23
10164,423,67,178,58,62,58
10165,226,58,84,36,27,21
10166,440,62,189,68,61,60
10167,365,53,156,53,50,53
10168,98,38,30,9,10,11
10169,228,50,89,26,39,24
10170,146,28,59,28,19,12
10171,434,50,192,64,64,64
10172,205,57,74,21,26,27
10173,400,58,171,54,60,57
10174,456,46,205,66,73,66
10175,190,64,63,25,21,17
10176,438,64,187,63,65,59
10177,300,62,119,46,37,36
10178,270,62,104,37,36,31
10179,405,53,176,52,62,62
10180,220,54,83,32,22,29
10181,131,31,50,14,16,20
10182,418,56,181,57,64,60
10183,387,53,167,56,57,54
10184,442,50,196,63,67,66
10185,106,24,41,14,14,13
10186,242,58,92,25,31,36
10187,468,64,202,68,66,68
10188,271,45,113,52,30,31
10189,202,56,73,26,25,22
10190,451,59,196,64,65,67
10191,147,51,48,16,17,15
10192,414,58,178,58,61,59
10193,227,69,79,30,33,16
10194,417,53,182,61,60,61
10195,223,53,85,37,29,19
10196,188,58,65,26,21,18
10197,246,60,93,35,32,26
10198,219,59,80,25,33,22
10199,440,54,193,64,65,64
10200,217,65,76,27,25,24
10201,106,24,41,10,11,20
10202,93,31,31,8,12,11
10203,427,57,185,57,63,65
10204,456,54,201,65,70,66
10205,142,54,44,17,15,12
10206,467,69,199,68,68,63
10207,304,66,119,40,40,39
10208,437,61,188,59,67,62
10209,267,61,103,33,35,35
10210,414,64,175,55,62,58
10211,274,48,113,30,37,46
10212,194,62,66,16,25,25
10213,428,62,183,60,62,61
10214,447,67,190,62,65,63
10215,256,58,99,26,37,36
10216,215,65,75,30,25,20
10217,430,68,181,56,63,62
10218,127,39,44,20,12,12
10219,453,65,194,65,66,63
10220,334,72,131,10,59,62
10221,184,60,62,26,22,14
10222,446,60,193,65,65,63
10223,427,55,186,60,64,62
10224,418,54,182,63,61,58
10225,462,60,201,66,68,67
10226,434,54,190,63,65,62
10227,454,54,200,64,71,65
10228,221,71,75,22,28,25
10229,433,45,194,67,64,63
10230,170,52,59,23,17,19
10231,468,58,205,69,69,67
10232,417,53,182,60,60,62
10233,278,64,107,27,38,42
10234,450,68,191,64,64,63
10235,423,45,189,62,66,61
10236,418,50,184,61,63,60
10237,449,57,196,67,67,62
10238,409,65,172,56,57,59
10239,415,53,181,60,60,61
10240,243,55,94,50,23,21
10241,429,49,190,62,65,63
10242,443,65,189,64,63,62
10243,427,47,190,59,70,61
10244,249,67,91,29,32,30
10245,452,48,202,71,65,66
10246,437,63,187,61,63,63
10247,201,61,70,22,26,22
10248,145,49,48,16,18,14
10249,116,44,36,12,11,13
10250,206,70,68,19,20,29
10251,411,45,183,48,63,72
10252,137,41,48,20,17,11
10253,431,47,192,67,64,61
10254,251,55,98,30,33,35
10255,373,55,159,47,63,49
10256,426,66,180,60,59,61
10257,107,27,40,12,15,13
10258,120,34,43,10,20,13
10259,202,52,75,29,24,22
10260,238,52,93,39,24,30
10261,109,37,36,11,14,11
10262,198,60,69,29,26,14
10263,219,63,78,26,33,19
10264,120,40,40,16,12,12
10265,410,58,176,55,61,60
10266,422,60,181,62,57,62
10267,452,54,199,66,68,65
10268,269,63,103,30,34,39
10269,167,53,57,20,16,21
10270,318,58,130,43,44,43
10271,98,50,24,7,11,6
10272,281,49,116,34,38,44
10273,341,61,140,49,46,45
10274,285,57,114,48,32,34
10275,374,54,160,50,56,54
10276,443,53,195,66,63,66
10277,442,70,186,60,64,62
10278,442,60,191,60,65,66
10279,400,58,171,53,61,57
10280,257,51,103,36,34,33
10281,138,46,46,17,15,14
10282,104,20,42,17,12,13
10283,203,61,71,39,18,14
10284,199,49,75,21,24,30
10285,423,45,189,63,64,62
10286,279,63,108,27,39,42
10287,292,46,123,37,49,37
10288,109,43,33,10,10,13
10289,417,53,182,65,58,59
10290,170,50,60,23,21,16
10291,229,59,85,50,17,18
10292,147,57,45,7,18,20
10293,420,58,181,58,62,61
10294,448,46,201,68,69,64
10295,374,62,156,44,59,53
10296,167,49,59,20,20,19
10297,438,50,194,64,64,66
10298,214,72,71,28,21,22
10299,457,65,196,64,67,65
10300,429,67,181,61,62,58
10301,462,62,200,60,68,72
10302,419,59,180,58,62,60
10303,408,58,175,55,63,57
10304,437,65,186,63,63,60
10305,175,43,66,16,25,25
10306,272,64,104,37,39,28
10307,430,58,186,55,66,65
10308,264,58,103,34,38,31
10309,426,58,184,61,63,60
10310,294,70,112,37,32,43
10311,163,55,54,19,20,15
10312,444,56,194,63,67,64
10313,435,65,185,60,62,63
10314,446,52,197,64,70,63
10315,113,31,41,22,10,9
10316,426,50,188,61,63,64
10317,408,64,172,56,59,57
10318,433,55,189,63,64,62
10319,162,50,56,21,17,18
10320,166,62,52,17,16,19
10321,99,23,38,12,13,13
10322,397,45,176,60,60,56
10323,436,60,188,63,64,61
10324,282,64,109,48,35,26
10325,197,67,65,25,20,20
10326,227,63,82,30,34,18
10327,221,57,82,32,29,21
10328,245,57,94,23,35,36
10329,124,52,36,11,11,14
10330,451,65,193,62,67,64
10331,425,49,188,57,64,67
10332,430,52,189,61,64,64
10333,427,53,187,63,61,63
10334,464,64,200,68,65,67
10335,179,63,58,21,19,18
10336,260,68,96,32,40,24
10337,259,57,101,30,33,38
10338,319,63,128,43,41,44
10339,442,60,191,64,67,60
10340,413,67,173,56,62,55
10341,407,49,179,66,57,56
10342,418,56,181,61,60,60
10343,445,55,195,68,65,62
10344,450,54,198,68,66,64
10345,472,62,205,68,67,70
10346,214,66,74,24,27,23
10347,425,63,181,61,61,59
10348,415,61,177,58,62,57
10349,103,31,36,10,12,14
10350,432,60,186,62,62,62
10351,174,64,55,18,19,18
10352,248,68,90,37,35,18
10353,268,58,105,18,44,43
10354,369,71,149,47,50,52
10355,340,62,139,47,45,47
10356,446,66,190,64,64,62
10357,450,68,191,66,63,62
10358,434,46,194,66,67,61
10359,300,72,114,53,38,23
10360,432,72,180,66,60,54
10361,152,58,47,16,24,7
10362,348,64,142,46,45,51
10363,435,47,194,62,68,64
10364,219,49,85,21,36,28
10365,479,65,207,65,74,68
10366,423,47,188,61,66,61
10367,322,62,130,42,46,42
10368,182,60,61,21,21,19
10369,454,64,195,60,68,67
10370,435,57,189,60,64,65
10371,431,69,181,67,59,55
10372,114,32,41,8,17,16
10373,358,60,149,41,49,59
10374,439,53,193,64,66,63
10375,402,56,173,57,59,57
10376,186,64,61,20,23,18
10377,434,58,188,71,60,57
10378,362,64,149,64,41,44
10379,392,70,161,68,45,48
10380,453,55,199,66,69,64
10381,278,62,108,35,37,36
10382,407,63,172,57,58,57
10383,437,53,192,62,66,64
10384,435,61,187,59,64,64
10385,109,53,28,5,13,10
10386,394,60,167,50,59,58
10387,435,61,187,57,66,64
10388,446,60,193,65,66,62
10389,195,55,70,16,29,25
10390,416,46,185,61,63,61
10391,414,56,179,57,60,62
10392,423,65,179,63,59,57
10393,404,54,175,57,60,58
10394,439,71,184,63,60,61
10395,382,46,168,59,56,53
10396,193,59,67,27,18,22
10397,439,55,192,56,72,64
10398,461,59,201,70,62,69
10399,398,60,169,59,57,53
10400,220,60,80,20,32,28
10401,409,57,176,58,59,59
10402,437,61,188,60,63,65
10403,431,49,191,61,66,64
10404,459,63,198,65,68,65
10405,438,60,189,65,62,62
10406,459,49,205,65,70,70
10407,459,71,194,64,66,64
10408,101,31,35,12,11,12
10409,433,55,189,64,63,62
10410,242,62,90,28,29,33
10411,112,60,26,11,6,9
10412,420,48,186,52,65,69
10413,438,62,188,60,65,63
10414,418,58,180,60,61,59
10415,135,47,44,10,16,18
10416,450,54,198,64,70,64
10417,431,53,189,62,64,63
10418,420,64,178,59,65,54
10419,421,55,183,64,60,59
10420,183,53,65,34,18,13
10421,398,48,175,58,58,59
10422,429,57,186,64,63,59
10423,254,60,97,30,43,24
10424,461,69,196,66,66,64
10425,440,60,190,64,64,62
10426,413,47,183,60,61,62
10427,456,58,199,67,67,65
10428,284,58,113,24,46,43
10429,420,60,180,53,64,63
10430,439,67,186,64,62,60
10431,452,48,202,64,70,68
10432,231,61,85,24,29,32
10433,350,54,148,45,51,52
10434,311,65,123,43,41,39
10435,100,36,32,8,11,13
10436,428,62,183,58,63,62
10437,428,46,191,63,65,63
10438,449,63,193,65,67,61
10439,392,62,165,63,56,46
10440,209,61,74,28,21,25
10441,440,66,187,63,63,61
10442,442,48,197,63,67,67
10443,414,58,178,46,66,66
10444,464,52,206,65,69,72
10445,438,50,194,65,65,64
10446,447,59,194,64,66,64
10447,439,47,196,65,67,64
10448,438,46,196,61,71,64
10449,438,56,191,62,65,64
10450,448,58,195,64,67,64
10451,280,54,113,36,39,38
10452,431,53,189,61,63,65
10453,430,46,192,62,64,66
10454,156,62,47,17,18,12
10455,226,60,83,26,26,31
10456,394,56,169,54,59,56
10457,131,41,45,12,19,14
10458,425,47,189,59,66,64
10459,439,59,190,66,60,64
10460,436,68,184,63,63,58
10461,433,55,189,65,63,61
10462,433,61,186,62,64,60
10463,203,59,72,32,24,16
10464,223,53,85,30,29,26
10465,452,66,193,61,66,66
10466,428,64,182,63,64,55
10467,441,61,190,65,63,62
10468,143,47,48,10,19,19
10469,403,67,168,63,53,52
10470,167,39,64,26,15,23
10471,458,62,198,68,67,63
10472,444,56,194,58,68,68
10473,301,63,119,44,42,33
10474,189,47,71,33,18,20
10475,86,32,27,5,11,11
10476,355,67,144,59,44,41
10477,290,48,121,34,40,47
10478,444,66,189,63,63,63
10479,448,66,191,60,68,63
10480,412,46,183,56,64,63
10481,452,60,196,60,67,69
10482,319,55,132,56,37,39
10483,143,55,44,15,17,12
10484,150,50,50,18,12,20
10485,388,60,164,58,56,50
10486,441,59,191,61,66,64
10487,232,68,82,32,28,22
10488,429,57,186,64,63,59
10489,447,59,194,64,67,63
10490,435,71,182,56,62,64
10491,102,34,34,8,10,16
10492,207,61,73,22,26,25
10493,435,63,186,57,67,62
10494,438,54,192,64,65,63
10495,313,59,127,34,47,46
10496,237,45,96,25,40,31
10497,176,64,56,24,19,13
10498,215,65,75,12,28,35
10499,445,65,190,66,65,59
10500,226,56,85,25,31,29
10501,443,61,191,63,65,63
10502,424,58,183,60,64,59
10503,428,62,183,58,67,58
10504,407,69,169,64,55,50
10505,444,66,189,64,65,60
10506,398,54,172,58,58,56
10507,446,50,198,64,68,66
10508,160,62,49,15,15,19
10509,163,49,57,33,12,12
10510,440,60,190,61,64,65
10511,425,69,178,56,62,60
10512,89,37,26,5,10,11
10513,424,60,182,61,61,60
10514,219,57,81,21,31,29
10515,402,48,177,58,64,55
10516,430,48,191,63,66,62
10517,418,58,180,60,61,59
10518,428,66,181,60,62,59
10519,260,66,97,44,29,24
10520,446,62,192,64,65,63
10521,231,59,86,25,30,31
10522,450,56,197,66,67,64
10523,155,61,47,19,14,14
10524,430,54,188,62,62,64
10525,210,58,76,32,23,21
10526,232,66,83,25,34,24
10527,418,52,183,66,59,58
10528,183,55,64,29,21,14
10529,427,57,185,58,62,65
10530,373,63,155,43,57,55
10531,347,69,139,45,52,42
10532,417,61,178,62,60,56
10533,438,56,191,67,63,61
10534,447,61,193,63,65,65
10535,286,68,109,34,44,31
10536,438,58,190,68,63,59
10537,420,58,181,55,65,61
10538,230,66,82,30,29,23
10539,445,59,193,65,64,64
10540,420,60,180,58,62,60
10541,165,63,51,21,16,14
10542,428,52,188,60,65,63
10543,391,75,158,47,57,54
10544,388,62,163,56,53,54
10545,212,60,76,45,14,17
10546,405,53,176,49,65,62
10547,456,66,195,65,64,66
10548,453,63,195,66,66,63
10549,414,46,184,65,64,55
10550,402,60,171,68,53,50
10551,428,50,189,63,64,62
10552,440,56,192,64,65,63
10553,418,58,180,64,63,53
10554,110,16,47,24,11,12
10555,429,55,187,61,62,64
10556,433,55,189,56,68,65
10557,452,62,195,66,65,64
10558,417,59,179,59,63,57
10559,438,46,196,64,67,65
10560,382,62,160,53,54,53
10561,144,46,49,14,19,16
10562,319,65,127,40,41,46
10563,476,66,205,66,71,68
10564,425,45,190,58,67,65
10565,135,51,42,13,15,14
10566,417,55,181,61,62,58
10567,420,56,182,62,61,59
10568,183,65,59,22,21,16
10569,449,51,199,67,67,65
10570,132,38,47,20,14,13
10571,209,47,81,38,21,22
10572,440,60,190,63,64,63
10573,241,61,90,37,33,20
10574,428,62,183,58,62,63
10575,439,59,190,64,62,64
10576,446,52,197,60,72,65
10577,102,34,34,10,13,11
10578,421,67,177,58,62,57
10579,432,52,190,59,68,63
10580,437,57,190,64,65,61
10581,419,51,184,56,66,62
10582,440,52,194,62,68,64
10583,405,57,174,58,59,57
10584,456,68,194,67,65,62
10585,142,52,45,15,11,19
10586,234,64,85,30,24,31
10587,344,66,139,45,49,45
10588,420,60,180,57,61,62
10589,385,47,169,50,60,59
10590,263,61,101,41,30,30
10591,428,60,184,60,63,61
10592,370,70,150,47,55,48
10593,291,59,116,59,29,28
10594,218,54,82,25,28,29
10595,323,63,130,36,46,48
10596,412,46,183,59,62,62
10597,443,55,194,63,65,66
10598,415,53,181,58,62,61
10599,391,59,166,49,58,59
10600,179,57,61,12,24,25
10601,437,67,185,62,63,60
10602,393,67,163,56,56,51
10603,420,46,187,59,65,63
10604,194,68,63,29,21,13
10605,259,73,93,34,27,32
10606,418,50,184,60,62,62
10607,448,66,191,64,65,62
10608,447,53,197,62,73,62
10609,356,70,143,40,52,51
10610,148,48,50,15,18,17
10611,122,22,50,25,11,14
10612,443,51,196,65,66,65
10613,408,58,175,60,58,57
10614,429,57,186,62,63,61
10615,434,62,186,62,63,61
10616,425,57,184,58,62,64
10617,436,62,187,65,62,60
10618,451,55,198,64,66,68
10619,353,65,144,48,53,43
10620,388,62,163,60,51,52
10621,456,62,197,71,62,64
10622,225,57,84,27,29,28
10623,241,61,90,44,22,24
10624,423,61,181,56,62,63
10625,227,57,85,29,29,27
10626,405,67,169,55,60,54
10627,426,60,183,61,63,59
10628,123,47,38,14,11,13
10629,448,58,195,67,64,64
10630,207,61,73,22,32,19
10631,448,64,192,63,67,62
10632,181,61,60,13,23,24
10633,461,49,206,69,70,67
10634,272,60,106,48,30,28
10635,421,59,181,61,61,59
10636,184,60,62,24,17,21
10637,435,57,189,63,64,62
10638,279,65,107,45,32,30
10639,468,54,207,71,68,68
10640,424,64,180,58,63,59
10641,136,48,44,15,18,11
10642,329,71,129,38,56,35
10643,436,54,191,60,67,64
10644,463,61,201,67,68,66
10645,381,61,160,58,54,48
10646,230,62,84,32,30,22
10647,453,59,197,67,66,64
10648,420,68,176,58,61,57
10649,430,62,184,60,66,58
10650,442,60,191,62,65,64
10651,294,60,117,41,42,34
10652,431,45,193,65,66,62
10653,281,67,107,46,35,26
10654,412,56,178,61,64,53
10655,128,50,39,12,15,12
10656,458,66,196,66,66,64
10657,413,57,178,56,63,59
10658,67,13,27,8,10,9
10659,173,63,55,24,18,13
10660,437,49,194,64,66,64
10661,359,69,145,54,50,41
10662,125,23,51,25,14,12
10663,440,60,190,63,66,61
10664,376,56,160,50,56,54
10665,442,52,195,67,66,62
10666,320,46,137,52,50,35
10667,199,55,72,22,24,26
10668,183,33,75,29,22,24
10669,430,54,188,60,66,62
10670,391,67,162,49,58,55
10671,362,62,150,51,53,46
10672,406,68,169,59,58,52
10673,279,63,108,45,28,35
10674,443,67,188,61,63,64
10675,449,47,201,65,70,66
10676,458,70,194,63,66,65
10677,373,69,152,47,54,51
10678,446,68,189,63,64,62
10679,245,65,90,40,25,25
10680,435,63,186,61,64,61
10681,135,45,45,15,15,15
10682,436,46,195,66,68,61
10683,428,50,189,62,63,64
10684,420,58,181,54,65,62
10685,352,64,144,42,53,49
10686,334,66,134,48,44,42
10687,438,50,194,65,66,63
10688,445,67,189,63,64,62
10689,397,71,163,65,50,48
10690,393,63,165,54,61,50
10691,463,65,199,66,69,64
10692,441,55,193,66,65,62
10693,170,64,53,30,11,12
10694,218,68,75,25,20,30
10695,145,43,51,19,13,19
10696,340,58,141,32,53,56
10697,260,68,96,32,33,31
10698,142,42,50,22,15,13
10699,163,63,50,22,14,14
10700,350,64,143,43,53,47
10701,442,68,187,64,59,64
10702,154,52,51,28,13,10
10703,167,49,59,20,20,19
10704,306,64,121,45,33,43
10705,421,53,184,58,64,62
10706,414,50,182,56,61,65
10707,270,66,102,42,31,29
10708,432,54,189,60,66,63
10709,160,48,56,21,20,15
10710,414,60,177,59,60,58
10711,220,60,80,41,19,20
10712,236,60,88,32,36,20
10713,424,46,189,62,65,62
10714,111,43,34,10,9,15
10715,354,46,154,46,56,52
10716,444,58,193,63,66,64
10717,434,60,187,62,63,62
10718,446,58,194,58,69,67
10719,452,60,196,65,68,63
10720,427,49,189,64,65,60
10721,393,63,165,48,55,62
10722,420,60,180,60,55,65
10723,431,61,185,64,63,58
10724,439,45,197,66,67,64
10725,209,59,75,21,32,22
10726,432,58,187,64,62,61
10727,435,63,186,59,64,63
10728,429,63,183,59,65,59
10729,226,56,85,41,24,20
10730,445,55,195,68,65,62
10731,411,61,175,58,58,59
10732,456,68,194,62,70,62
10733,290,62,114,53,31,30
10734,444,62,191,63,66,62
10735,447,63,192,58,69,65
10736,232,66,83,33,32,18
10737,135,47,44,17,13,14
10738,400,62,169,42,60,67
10739,467,71,198,63,67,68
10740,454,70,192,67,64,61
10741,210,64,73,28,22,23
10742,396,62,167,57,55,55
10743,439,59,190,61,69,60
10744,423,55,184,60,60,64
10745,435,61,187,63,64,60
10746,379,49,165,59,54,52
10747,305,49,128,36,43,49
10748,438,58,190,59,67,64
10749,441,63,189,68,67,54
10750,413,53,180,62,60,58
10751,114,22,46,14,18,14
10752,425,55,185,62,64,59
10753,451,53,199,64,70,65
10754,455,67,194,63,64,67
10755,190,64,63,30,19,14
10756,412,50,181,59,60,62
10757,247,61,93,30,29,34
10758,208,62,73,28,22,23
10759,426,50,188,61,64,63
10760,454,56,199,65,68,66
10761,320,66,127,33,48,46
10762,442,64,189,65,63,61
10763,190,58,66,21,23,22
10764,98,24,37,8,15,14
10765,91,23,34,9,11,14
10766,132,54,39,13,14,12
10767,427,55,186,61,63,62
10768,197,65,66,38,11,17
10769,459,61,199,67,67,65
10770,396,48,174,57,61,56
10771,110,30,40,13,13,14
10772,211,63,74,28,23,23
10773,112,32,40,15,11,14
10774,440,60,190,61,66,63
10775,457,55,201,62,71,68
10776,439,49,195,59,69,67
10777,432,62,185,64,61,60
10778,154,60,47,15,18,14
10779,308,60,124,44,40,40
10780,232,54,89,26,31,32
10781,419,53,183,60,61,62
10782,204,56,74,29,22,23
10783,470,64,203,66,69,68
10784,410,54,178,54,62,62
10785,381,59,161,51,57,53
10786,425,55,185,59,62,64
10787,318,64,127,38,47,42
10788,170,60,55,21,20,14
10789,303,65,119,26,45,48
10790,288,62,113,41,38,34
10791,216,52,82,23,36,23
10792,246,60,93,28,34,31
10793,422,60,181,53,65,63
10794,143,55,44,19,12,13
10795,420,48,186,56,64,66
10796,381,67,157,54,45,58
10797,346,58,144,45,53,46
10798,161,51,55,20,14,21
10799,220,56,82,31,27,24
10800,449,59,195,60,66,69
10801,427,57,185,65,61,59
10802,356,64,146,47,52,47
10803,447,63,192,63,65,64
10804,426,48,189,65,62,62
10805,390,60,165,58,55,52
10806,306,60,123,59,32,32
10807,464,58,203,73,72,58
10808,154,50,52,23,15,14
10809,150,50,50,12,18,20
10810,410,54,178,56,60,62
10811,287,51,118,38,43,37
10812,454,64,195,65,66,64
10813,422,58,182,61,60,61
10814,127,55,36,12,14,10
10815,417,61,178,61,60,57
10816,166,68,49,16,16,17
10817,277,57,110,33,45,32
10818,443,65,189,65,64,60
10819,223,57,83,48,19,16
10820,416,64,176,53,61,62
10821,450,58,196,65,66,65
10822,375,59,158,50,52,56
10823,434,44,195,66,65,64
10824,137,63,37,18,9,10
10825,190,56,67,23,21,23
10826,414,46,184,62,60,62
10827,445,47,199,65,70,64
10828,129,37,46,14,16,16
10829,442,72,185,63,62,60
10830,242,58,92,36,29,27
10831,398,64,167,52,61,54
10832,427,51,188,63,64,61
10833,411,57,177,54,63,60
10834,116,36,40,10,17,13
10835,238,58,90,25,35,30
10836,431,59,186,61,63,62
10837,231,51,90,42,28,20
10838,196,60,68,37,17,14
10839,417,53,182,57,62,63
10840,419,55,182,58,64,60
10841,437,57,190,63,64,63
10842,409,57,176,55,61,60
10843,441,59,191,60,64,67
10844,439,41,199,70,61,68
10845,351,69,141,54,46,41
10846,97,39,29,6,13,10
10847,428,50,189,59,66,64
10848,416,60,178,59,60,59
10849,242,68,87,21,43,23
10850,388,50,169,53,58,58
10851,417,53,182,57,63,62
10852,422,66,178,58,61,59
10853,391,59,166,52,58,56
10854,256,64,96,30,31,35
10855,232,64,84,31,31,22
10856,426,72,177,58,61,58
10857,221,53,84,49,18,17
10858,118,38,40,14,14,12
10859,435,67,184,62,64,58
10860,470,68,201,68,68,65
10861,464,56,204,78,74,52
10862,427,59,184,63,64,57
10863,416,50,183,55,65,63
10864,442,46,198,61,71,66
10865,251,67,92,57,15,20
10866,445,65,190,64,65,61
10867,152,36,58,19,19,20
10868,225,67,79,35,21,23
10869,448,68,190,65,66,59
10870,325,65,130,55,40,35
10871,202,60,71,22,25,24
10872,418,52,183,61,62,60
10873,134,48,43,18,11,14
10874,396,50,173,55,59,59
10875,428,50,189,62,65,62
10876,152,62,45,17,12,16
10877,168,66,51,18,16,17
10878,116,28,44,12,20,12
10879,428,64,182,60,60,62
10880,309,69,120,41,42,37
10881,458,52,203,61,73,69
10882,448,48,200,68,67,65
10883,176,58,59,19,21,19
10884,414,44,185,59,65,61
10885,260,54,103,30,35,38
10886,229,61,84,43,22,19
10887,178,46,66,25,20,21
10888,244,62,91,24,32,35
10889,124,62,31,11,10,10
10890,417,55,181,56,63,62
10891,313,61,126,45,40,41
10892,435,57,189,61,65,63
10893,439,53,193,64,61,68
10894,436,60,188,60,67,61
10895,434,54,190,67,61,62
10896,93,25,34,11,10,13
10897,420,56,182,57,62,63
10898,195,69,63,34,16,13
10899,451,63,194,60,68,66
10900,176,58,59,20,22,17
10901,423,53,185,63,62,60
10902,308,50,129,61,32,36
10903,266,48,109,45,35,29
10904,360,68,146,39,55,52
10905,438,60,189,62,65,62
10906,206,60,73,23,25,25
10907,131,25,53,19,14,20
10908,428,46,191,58,65,68
10909,429,47,191,60,67,64
10910,215,59,78,26,28,24
10911,430,60,185,62,62,61
10912,435,57,189,62,64,63
10913,258,50,104,25,40,39
10914,408,52,178,53,64,61
10915,147,45,51,17,19,15
10916,419,45,187,63,64,60
10917,267,67,100,28,39,33
10918,429,61,184,62,60,62
10919,408,56,176,49,65,62
10920,434,60,187,63,63,61
10921,438,54,192,60,67,65
10922,255,59,98,38,30,30
10923,171,53,59,14,22,23
10924,258,60,99,34,31,34
10925,153,67,43,16,15,12
10926,425,71,177,59,61,57
10927,369,47,161,54,55,52
10928,136,28,54,19,17,18
10929,445,59,193,58,69,66
10930,461,59,201,63,71,67
10931,154,58,48,14,16,18
10932,439,59,190,63,64,63
10933,448,66,191,62,66,63
10934,427,61,183,62,62,59
10935,437,55,191,63,67,61
10936,212,66,73,21,28,24
10937,317,63,127,35,49,43
10938,436,56,190,63,64,63
10939,156,68,44,14,17,13
10940,182,62,60,27,18,15
10941,360,62,149,47,55,47
10942,231,53,89,30,31,28
10943,260,60,100,32,35,33
10944,103,43,30,11,9,10
10945,452,66,193,64,63,66
10946,426,66,180,60,62,58
10947,426,44,191,58,68,65
10948,214,54,80,45,19,16
10949,183,61,61,22,21,18
10950,304,60,122,33,45,44
10951,409,65,172,58,59,55
10952,200,56,72,21,26,25
10953,417,53,182,59,63,60
10954,436,56,190,63,64,63
10955,251,59,96,30,34,32
10956,144,60,42,10,16,16
10957,225,65,80,21,31,28
10958,260,52,104,39,44,21
10959,396,60,168,50,60,58
10960,126,32,47,15,15,17
10961,170,46,62,20,25,17
10962,435,61,187,54,69,64
10963,430,54,188,66,63,59
10964,423,49,187,64,61,62
10965,418,58,180,60,61,59
10966,157,67,45,14,14,17
10967,418,56,181,58,63,60
10968,123,55,34,9,14,11
10969,342,64,139,31,60,48
10970,428,54,187,61,65,61
10971,108,22,43,18,13,12
10972,433,61,186,60,64,62
10973,404,64,170,55,58,57
10974,415,59,178,59,60,59
10975,433,59,187,57,68,62
10976,364,62,151,50,53,48
10977,162,46,58,27,19,12
10978,221,63,79,25,24,30
10979,442,60,191,62,65,64
10980,431,53,189,63,67,59
10981,407,53,177,57,61,59
10982,425,47,189,63,63,63
10983,357,59,149,54,53,42
10984,424,56,184,54,65,65
10985,442,48,197,66,66,65
10986,407,63,172,52,61,59
10987,412,62,175,58,61,56
10988,432,54,189,62,63,64
10989,376,56,160,45,59,56
10990,445,67,189,61,64,64
10991,405,59,173,58,60,55
10992,432,60,186,60,62,64
10993,415,45,185,62,64,59
10994,433,63,185,62,61,62
10995,403,57,173,57,59,57
10996,406,62,172,50,61,61
10997,403,55,174,52,62,60
10998,151,35,58,23,20,15
10999,176,48,64,20,19,25
11000,132,42,45,21,14,10
11001,398,58,170,53,59,58
11002,256,58,99,56,22,21
11003,353,65,144,40,49,55
11004,392,68,162,48,54,60
11005,375,53,161,50,55,56
11006,454,48,203,64,69,70
11007,316,64,126,40,44,42
11008,290,58,116,40,41,35
11009,265,51,107,29,41,37
11010,160,56,52,16,19,17
11011,428,56,186,59,65,62
11012,440,60,190,65,63,62
11013,129,33,48,12,20,16
11014,426,58,184,61,62,61
11015,433,61,186,61,65,60
11016,160,48,56,28,15,13
11017,440,52,194,64,64,66
11018,409,49,180,51,63,66
11019,137,43,47,22,13,12
