player_id,attacking,crossing,finishing,heading_accuracy,short_passing,volleys
10728,277,55,46,59,69,48
10729,296,66,54,47,67,62
10730,279,57,47,54,65,56
10731,310,64,64,65,69,48
10732,216,40,33,60,54,29
10733,295,58,64,54,61,58
10734,247,54,44,52,68,29
10735,277,54,46,70,63,44
10736,329,65,65,66,65,68
10737,71,14,11,12,21,13
10738,265,62,50,44,52,57
10739,257,52,56,45,66,38
10740,224,33,36,64,63,28
10741,315,49,67,82,59,58
10742,294,59,61,56,62,56
10743,239,36,39,70,54,40
10744,273,62,47,47,64,53
10745,250,41,49,66,53,41
10746,260,53,49,51,69,38
10747,260,62,55,50,61,32
10748,218,55,35,46,56,26
10749,280,53,58,48,67,54
10750,269,56,48,64,62,39
10751,84,14,11,15,29,15
10752,273,55,52,58,60,48
10753,303,63,58,60,67,55
10754,267,65,36,63,59,44
10755,295,59,65,45,62,64
10756,244,60,30,60,59,35
10757,286,53,67,55,63,48
10758,313,57,66,63,63,64
10759,213,54,33,38,56,32
10760,202,38,26,51,63,24
10761,299,63,59,58,60,59
10762,241,57,26,61,63,34
10763,305,59,61,63,62,60
10764,63,15,10,12,18,8
10765,59,10,7,10,25,7
10766,78,13,19,9,24,13
10767,271,60,48,57,62,44
10768,290,41,68,65,61,55
10769,261,70,35,66,64,26
10770,267,60,49,56,70,32
10771,62,12,9,10,22,9
10772,283,38,67,62,56,60
10773,76,13,15,12,28,8
10774,249,52,38,55,68,36
10775,230,60,34,38,58,40
10776,237,58,36,60,56,27
10777,276,53,58,54,65,46
10778,94,14,19,16,30,15
10779,303,51,66,68,58,60
10780,279,45,68,59,56,51
10781,311,67,58,63,66,57
10782,301,55,63,55,65,63
10783,265,59,51,38,67,50
10784,235,65,25,56,66,23
10785,270,64,58,34,68,46
10786,230,55,32,53,59,31
10787,278,62,61,30,64,61
10788,298,43,73,60,57,65
10789,274,56,63,42,69,44
10790,283,64,58,43,61,57
10791,279,32,67,65,62,53
10792,307,59,65,57,64,62
10793,261,51,44,55,69,42
10794,268,32,65,59,51,61
10795,216,28,26,65,67,30
10796,274,51,50,47,71,55
10797,312,60,58,68,68,58
10798,282,39,71,71,53,48
10799,284,45,66,58,55,60
10800,243,55,31,64,62,31
10801,223,40,31,58,60,34
10802,285,54,60,50,68,53
10803,245,59,33,64,60,29
10804,218,63,31,41,60,23
10805,279,60,61,48,63,47
10806,260,50,52,38,67,53
10807,192,43,19,50,60,20
10808,61,11,12,14,13,11
10809,107,16,15,12,50,14
10810,260,58,48,49,60,45
10811,288,62,61,59,58,48
10812,255,51,41,55,66,42
10813,298,58,61,66,66,47
10814,86,12,9,11,44,10
10815,236,54,31,64,58,29
10816,310,64,66,70,59,51
10817,312,62,66,70,59,55
10818,272,60,54,45,68,45
10819,300,57,62,62,59,60
10820,268,68,47,49,67,37
10821,228,56,23,60,58,31
10822,304,70,50,60,75,49
10823,207,33,24,61,57,32
10824,47,12,6,8,15,6
10825,285,40,64,70,58,53
10826,248,52,36,53,67,40
10827,215,30,27,70,60,28
10828,93,15,6,11,55,6
10829,243,51,40,63,60,29
10830,293,51,65,58,63,56
10831,282,61,48,48,70,55
10832,230,52,24,60,58,36
10833,225,64,29,50,59,23
10834,79,14,9,16,29,11
10835,290,62,64,49,60,55
10836,233,55,24,62,56,36
10837,267,28,69,76,50,44
10838,260,53,62,45,60,40
10839,259,61,42,55,62,39
10840,266,64,32,59,62,49
10841,268,57,38,62,58,53
10842,290,57,43,60,65,65
10843,219,51,30,52,52,34
10844,259,54,24,65,62,54
10845,308,63,60,61,65,59
10846,72,13,8,16,31,4
10847,241,65,34,58,59,25
10848,268,62,44,56,59,47
10849,288,31,68,74,57,58
10850,275,61,57,54,69,34
10851,278,54,59,55,72,38
10852,258,59,39,56,55,49
10853,285,66,54,44,67,54
10854,275,62,56,42,61,54
10855,307,55,67,59,61,65
10856,298,69,55,55,63,56
10857,292,49,70,59,55,59
10858,67,12,10,14,20,11
10859,202,36,21,62,61,22
10860,184,46,18,57,53,10
10861,185,27,21,73,34,30
10862,236,43,39,51,65,38
10863,248,60,33,66,62,27
10864,197,35,23,66,47,26
10865,306,57,65,61,60,63
10866,257,49,42,62,66,38
10867,85,13,16,20,25,11
10868,300,40,66,70,61,63
10869,230,37,37,68,53,35
10870,267,63,44,41,62,57
10871,274,53,63,54,56,48
10872,269,63,49,58,62,37
10873,76,11,9,16,33,7
10874,290,58,56,68,61,47
10875,231,43,30,62,64,32
10876,318,58,67,63,65,65
10877,299,54,60,57,61,67
10878,96,18,15,14,32,17
10879,308,51,63,64,69,61
10880,248,60,48,29,66,45
10881,230,61,34,49,55,31
10882,219,35,29,62,60,33
10883,281,35,63,68,57,58
10884,243,65,32,59,62,25
10885,309,68,69,55,59,58
10886,283,56,58,49,64,56
10887,74,15,8,14,23,14
10888,283,62,62,47,60,52
10889,58,14,9,12,18,5
10890,241,54,35,55,55,42
10891,271,48,54,47,65,57
10892,216,36,33,61,60,26
10893,199,49,24,55,53,18
10894,291,60,57,55,65,54
10895,228,38,32,65,58,35
10896,76,11,7,12,40,6
10897,277,55,49,63,69,41
10898,297,49,63,70,56,59
10899,267,53,41,62,68,43
10900,307,61,61,71,57,57
10901,266,61,42,56,60,47
10902,281,65,52,47,66,51
10903,266,62,57,39,60,48
10904,264,68,49,32,64,51
10905,228,35,30,72,59,32
10906,262,52,58,40,59,53
10907,76,16,14,16,17,13
10908,255,53,43,58,68,33
10909,229,50,25,62,67,25
10910,273,56,61,43,63,50
10911,293,64,56,58,62,53
10912,258,53,48,62,63,32
10913,267,64,60,36,67,40
10914,262,64,47,44,54,53
10915,286,35,70,62,59,60
10916,215,42,22,65,63,23
10917,314,62,62,65,65,60
10918,273,33,54,71,67,48
10919,282,65,57,48,68,44
10920,290,58,66,52,62,52
10921,239,59,18,63,62,37
10922,296,64,62,45,61,64
10923,286,57,66,54,59,50
10924,291,62,62,46,64,57
10925,70,9,14,14,21,12
10926,280,60,59,42,68,51
10927,281,65,54,51,63,48
10928,92,19,19,14,28,12
10929,271,57,25,61,60,68
10930,245,45,49,38,67,46
10931,287,42,68,64,58,55
10932,217,46,24,61,55,31
10933,284,70,43,61,67,43
10934,252,68,42,57,55,30
10935,189,29,23,58,50,29
10936,307,61,66,61,58,61
10937,275,59,60,41,62,53
10938,213,57,24,52,57,23
10939,313,58,68,67,59,61
10940,253,62,61,29,59,42
10941,300,60,58,57,66,59
10942,259,55,60,38,57,49
10943,252,61,49,34,57,51
10944,94,16,20,12,32,14
10945,248,60,31,61,64,32
10946,251,62,41,43,60,45
10947,235,58,35,60,55,27
10948,297,62,63,58,53,61
10949,271,39,66,56,56,54
10950,253,49,60,39,64,41
10951,270,60,46,55,66,43
10952,265,55,58,42,59,51
10953,197,24,22,66,60,25
10954,193,28,24,62,55,24
10955,282,41,65,62,56,58
10956,95,16,16,21,26,16
10957,278,63,61,42,61,51
10958,255,61,63,31,65,35
10959,297,59,58,51,66,63
10960,79,14,18,15,17,15
10961,291,38,70,71,56,56
10962,224,54,34,50,58,28
10963,239,49,40,47,64,39
10964,288,65,45,60,63,55
10965,272,56,57,55,67,37
10966,84,11,13,13,33,14
10967,250,54,49,56,59,32
10968,72,12,7,14,30,9
10969,313,66,51,70,71,55
10970,231,60,29,65,65,12
10971,77,15,15,13,21,13
10972,266,54,50,58,63,41
10973,290,68,64,50,67,41
10974,237,60,34,53,57,33
10975,263,49,38,62,70,44
10976,274,68,57,35,60,54
10977,289,55,60,52,64,58
10978,274,52,62,40,62,58
10979,235,48,35,62,56,34
10980,208,29,27,56,64,32
10981,241,58,37,57,56,33
10982,220,50,27,52,62,29
10983,243,48,49,46,68,32
10984,219,68,19,52,62,18
10985,221,57,28,50,54,32
10986,259,53,56,47,58,45
10987,274,58,54,60,61,41
10988,181,19,17,67,65,13
10989,290,61,55,61,64,49
10990,230,44,32,63,60,31
10991,261,53,46,55,66,41
10992,232,61,28,58,59,26
10993,194,27,23,63,60,21
10994,236,59,33,61,59,24
10995,281,53,51,54,67,56
10996,274,62,52,45,63,52
10997,257,63,47,51,56,40
10998,90,19,12,13,28,18
10999,311,60,62,70,64,55
11000,67,13,9,13,23,9
11001,261,66,53,40,62,40
11002,281,64,54,48,65,50
11003,263,49,54,43,64,53
11004,288,66,62,41,68,51
11005,277,46,58,51,74,48
11006,209,32,24,64,60,29
11007,292,56,66,57,56,57
11008,293,63,60,56,60,54
11009,281,61,58,46,62,54
11010,272,31,69,65,53,54
11011,252,61,30,56,58,47
11012,171,28,27,60,41,15
11013,98,25,18,13,24,18
11014,266,50,47,62,64,43
11015,241,50,28,64,62,37
11016,282,39,63,62,58,60
11017,204,46,21,62,44,31
11018,237,64,34,38,62,39
11019,91,15,15,11,37,13
11020,239,59,35,53,56,36
11021,98,16,16,14,41,11
11022,276,59,44,56,61,56
11023,284,59,57,48,64,56
11024,270,54,57,50,58,51
11025,286,59,61,55,66,45
11026,187,27,27,60,44,29
11027,278,65,64,45,53,51
11028,282,40,64,58,59,61
11029,290,42,68,67,56,57
11030,212,65,24,41,55,27
11031,277,37,65,63,57,55
11032,222,59,31,47,58,27
11033,102,21,15,29,22,15
11034,191,22,22,65,58,24
11035,56,10,4,7,29,6
11036,241,60,42,41,60,38
11037,249,45,33,65,62,44
11038,292,61,57,56,58,60
11039,289,53,61,65,55,55
11040,227,39,28,67,63,30
11041,281,60,57,51,62,51
11042,284,53,60,49,69,53
11043,267,58,59,42,65,43
11044,231,59,27,57,54,34
11045,221,47,31,48,65,30
11046,260,61,36,63,66,34
11047,213,43,44,32,65,29
11048,280,50,53,58,65,54
11049,64,11,5,10,29,9
11050,295,44,64,65,61,61
11051,78,11,15,11,26,15
11052,86,14,17,17,19,19
11053,236,55,34,49,68,30
11054,248,39,60,49,70,30
11055,272,53,54,61,66,38
11056,272,49,59,55,69,40
11057,308,57,69,63,60,59
11058,71,15,10,11,23,12
11059,276,60,58,44,66,48
11060,261,62,44,54,62,39
11061,266,29,66,64,47,60
11062,300,65,58,61,66,50
11063,241,62,32,52,61,34
11064,273,49,52,55,70,47
11065,312,58,65,63,64,62
11066,204,45,20,61,47,31
11067,274,57,53,56,66,42
11068,250,56,58,35,54,47
11069,268,30,61,55,65,57
11070,260,50,54,43,70,43
11071,190,25,29,60,50,26
11072,246,61,42,60,62,21
11073,259,53,39,62,65,40
11074,308,52,72,62,64,58
11075,291,60,64,41,61,65
11076,277,28,62,64,63,60
11077,329,68,61,62,72,66
11078,189,28,24,63,49,25
11079,296,51,68,59,65,53
11080,268,55,42,57,73,41
11081,288,57,59,60,66,46
11082,284,66,53,52,63,50
11083,206,54,26,43,60,23
11084,238,43,34,70,62,29
11085,268,47,46,62,61,52
11086,226,61,29,53,58,25
11087,297,62,61,52,62,60
11088,57,14,5,13,20,5
11089,320,58,70,65,65,62
11090,293,55,63,49,62,64
11091,271,60,56,53,59,43
11092,260,32,55,52,69,52
11093,282,56,52,58,66,50
11094,300,62,62,49,64,63
11095,105,18,17,22,33,15
11096,267,56,52,50,62,47
11097,267,30,63,64,50,60
11098,233,32,31,65,58,47
11099,63,14,5,11,26,7
11100,250,68,40,42,63,37
11101,283,58,58,59,58,50
11102,287,46,60,65,61,55
11103,242,63,38,46,64,31
11104,301,55,65,64,54,63
11105,272,58,52,47,66,49
11106,281,43,70,67,48,53
11107,215,35,25,68,62,25
11108,296,49,65,66,59,57
11109,224,36,27,76,57,28
11110,305,68,62,54,68,53
11111,253,59,24,49,58,63
11112,97,14,16,15,33,19
11113,255,57,43,52,68,35
11114,304,50,65,66,59,64
11115,204,32,36,67,58,11
11116,236,45,38,66,55,32
11117,289,35,70,64,59,61
11118,280,51,64,48,60,57
11119,249,65,56,30,55,43
11120,295,63,54,59,62,57
11121,74,17,8,12,29,8
11122,219,41,29,72,59,18
11123,305,63,57,60,66,59
11124,257,52,49,66,54,36
11125,61,11,13,11,15,11
11126,275,57,54,50,66,48
11127,299,48,61,56,70,64
11128,171,22,15,62,55,17
11129,241,60,34,52,58,37
11130,236,63,30,52,61,30
11131,308,60,55,75,62,56
11132,235,64,32,40,66,33
11133,271,70,48,53,59,41
11134,268,35,59,53,66,55
11135,256,53,53,32,70,48
11136,292,43,71,68,58,52
11137,291,55,57,55,67,57
11138,234,61,33,52,58,30
11139,296,51,67,57,56,65
11140,203,34,25,64,45,35
11141,223,40,42,58,55,28
11142,236,60,35,47,57,37
11143,218,32,30,59,61,36
11144,291,45,55,66,68,57
11145,266,60,55,42,57,52
11146,288,61,56,61,61,49
11147,263,59,58,33,65,48
11148,192,34,21,72,35,30
11149,115,19,15,19,50,12
11150,256,56,53,31,65,51
11151,225,42,28,62,58,35
11152,300,66,58,58,60,58
11153,263,31,66,63,51,52
11154,246,58,31,62,59,36
11155,223,41,27,65,64,26
11156,298,36,70,72,61,59
11157,234,59,27,64,50,34
11158,247,65,42,44,57,39
11159,270,59,51,33,65,62
11160,254,57,40,56,56,45
11161,106,18,15,19,39,15
11162,287,63,45,63,72,44
11163,278,60,62,49,61,46
11164,277,62,47,59,61,48
11165,252,59,52,34,60,47
11166,281,58,60,63,66,34
11167,232,40,32,71,65,24
11168,211,61,22,41,56,31
11169,211,34,26,66,56,29
11170,252,61,35,57,60,39
11171,88,15,15,14,30,14
11172,274,50,65,38,63,58
11173,260,54,44,62,66,34
11174,300,58,59,66,59,58
11175,283,58,55,51,64,55
11176,303,51,70,65,54,63
11177,237,65,31,58,60,23
11178,281,55,60,54,62,50
11179,220,57,27,56,53,27
11180,292,55,60,55,67,55
11181,209,40,22,65,51,31
11182,312,51,71,74,51,65
11183,227,32,31,63,67,34
11184,252,60,55,33,59,45
11185,216,40,29,61,58,28
11186,308,47,66,74,59,62
11187,292,62,57,55,66,52
11188,240,51,35,66,57,31
11189,271,59,62,39,58,53
11190,282,69,57,42,68,46
11191,278,58,40,54,69,57
11192,225,38,32,64,60,31
11193,248,54,36,56,66,36
11194,255,66,33,48,59,49
11195,255,49,43,49,65,49
11196,244,63,38,47,56,40
11197,288,68,60,40,64,56
11198,287,68,61,44,65,49
11199,274,59,51,54,69,41
11200,210,44,22,63,60,21
11201,292,64,56,45,64,63
11202,184,23,16,64,59,22
11203,282,49,67,52,60,54
11204,247,60,36,48,58,45
11205,262,65,50,52,63,32
11206,295,61,57,58,63,56
11207,262,53,49,60,57,43
11208,229,47,30,72,43,37
11209,251,57,38,69,65,22
11210,263,62,45,54,62,40
11211,277,45,64,66,56,46
11212,73,15,8,14,26,10
11213,284,53,61,52,58,60
11214,281,54,64,59,63,41
11215,295,60,62,56,61,56
11216,306,43,65,84,51,63
11217,276,51,51,62,66,46
11218,282,32,66,66,58,60
11219,263,49,41,66,61,46
11220,289,62,62,48,60,57
11221,300,66,65,63,66,40
11222,77,13,6,27,18,13
11223,236,62,38,53,60,23
11224,242,47,48,45,62,40
11225,298,55,58,57,71,57
11226,282,42,64,70,56,50
11227,282,63,52,46,70,51
11228,271,52,64,54,58,43
11229,71,15,9,14,25,8
11230,292,35,69,64,59,65
11231,245,60,35,49,65,36
11232,280,49,65,55,62,49
11233,281,56,43,62,63,57
11234,244,58,26,71,54,35
11235,250,44,38,62,65,41
11236,260,63,47,41,64,45
11237,193,29,28,65,53,18
11238,244,62,36,58,62,26
11239,230,58,35,51,58,28
11240,286,60,59,50,64,53
11241,308,64,61,62,67,54
11242,306,62,62,66,62,54
11243,257,52,52,42,66,45
11244,303,60,65,62,56,60
11245,309,48,62,71,66,62
11246,280,66,58,42,61,53
11247,250,48,38,58,66,40
11248,250,59,39,63,61,28
11249,86,14,18,16,21,17
11250,296,46,72,67,55,56
11251,280,65,49,56,63,47
11252,292,51,62,59,63,57
11253,246,58,52,33,56,47
11254,293,47,65,58,65,58
11255,91,12,18,16,30,15
11256,209,40,34,44,60,31
11257,260,60,53,44,59,44
11258,241,63,35,51,61,31
11259,221,45,37,47,65,27
11260,71,11,12,24,11,13
11261,205,27,33,63,59,23
11262,295,47,64,64,63,57
11263,269,63,55,37,61,53
11264,211,28,30,62,63,28
11265,278,55,63,55,56,49
11266,271,56,59,41,69,46
11267,241,29,40,66,51,55
11268,251,53,46,45,66,41
11269,303,65,61,54,66,57
11270,267,64,51,36,64,52
11271,236,52,26,66,63,29
11272,63,12,8,10,28,5
11273,308,59,67,52,64,66
11274,253,53,40,56,66,38
11275,249,62,38,57,57,35
11276,208,51,20,62,55,20
11277,57,8,6,11,23,9
11278,259,27,65,67,49,51
11279,263,39,51,61,68,44
11280,277,69,57,35,66,50
11281,236,37,60,36,66,37
11282,278,62,53,60,65,38
11283,197,34,21,65,54,23
11284,242,52,33,68,60,29
11285,285,62,56,51,67,49
11286,292,50,63,66,51,62
11287,285,53,54,61,63,54
11288,273,56,38,65,64,50
11289,265,56,58,40,62,49
11290,281,51,65,47,60,58
11291,268,66,42,57,62,41
11292,273,60,56,45,60,52
11293,273,63,61,39,55,55
11294,293,62,60,57,59,55
11295,252,65,37,54,57,39
11296,278,59,61,50,60,48
11297,293,64,60,53,65,51
11298,280,42,67,56,44,71
11299,300,59,64,58,64,55
11300,52,10,6,13,18,5
11301,262,66,45,52,60,39
11302,279,60,64,48,61,46
11303,271,62,56,45,60,48
11304,67,11,8,11,29,8
11305,243,47,36,64,63,33
11306,291,56,60,61,58,56
11307,288,60,56,58,65,49
11308,228,45,31,65,64,23
11309,190,24,37,65,44,20
11310,295,52,66,56,55,66
11311,244,55,55,30,57,47
11312,266,32,71,58,49,56
11313,242,60,36,56,61,29
11314,89,17,15,19,26,12
11315,278,35,49,65,69,60
11316,211,26,26,65,62,32
11317,284,61,57,47,67,52
11318,194,27,21,62,55,29
11319,234,54,23,66,59,32
11320,55,12,7,12,19,5
11321,249,60,35,54,56,44
11322,257,47,59,46,67,38
11323,273,62,59,54,65,33
11324,186,22,18,62,59,25
11325,214,36,32,63,53,30
11326,254,70,35,63,59,27
11327,264,62,44,40,64,54
11328,253,67,37,48,68,33
11329,287,44,66,67,55,55
11330,205,42,24,58,53,28
11331,272,56,47,55,68,46
11332,255,57,62,40,59,37
11333,209,34,28,64,58,25
11334,268,49,54,51,67,47
11335,279,64,65,43,67,40
11336,299,55,58,55,70,61
11337,283,53,63,52,59,56
11338,298,61,62,52,69,54
11339,275,61,55,44,70,45
11340,214,44,27,60,58,25
11341,292,62,58,55,66,51
11342,273,57,58,43,61,54
11343,275,64,62,39,65,45
11344,306,59,61,61,64,61
11345,251,54,40,58,64,35
11346,287,58,60,49,65,55
11347,300,57,74,57,49,63
11348,274,63,56,43,63,49
11349,294,63,56,48,66,61
11350,271,34,63,68,52,54
11351,91,20,13,18,24,16
11352,249,46,48,49,64,42
11353,88,14,11,24,23,16
11354,269,56,42,57,61,53
11355,286,65,58,44,60,59
11356,242,57,35,57,54,39
11357,254,54,56,43,66,35
11358,95,16,17,17,27,18
11359,233,62,32,55,55,29
11360,257,62,45,52,64,34
11361,258,59,54,44,55,46
11362,301,58,64,56,60,63
11363,232,59,31,52,59,31
11364,283,58,55,61,64,45
11365,58,12,7,10,20,9
11366,307,63,68,53,64,59
11367,228,41,21,72,65,29
11368,275,38,66,56,57,58
11369,58,12,9,14,17,6
11370,208,41,21,55,68,23
11371,210,31,29,69,57,24
11372,309,66,66,63,58,56
11373,300,54,58,60,68,60
11374,275,38,71,72,47,47
11375,214,48,19,68,58,21
11376,304,59,58,64,69,54
11377,283,41,64,65,55,58
11378,307,64,55,62,63,63
11379,272,29,68,67,54,54
11380,219,42,26,67,53,31
11381,201,31,25,62,59,24
11382,221,56,35,48,49,33
11383,205,60,27,40,55,23
11384,294,62,53,53,72,54
11385,255,61,39,61,62,32
11386,280,60,62,48,57,53
11387,258,60,41,62,62,33
11388,250,50,32,64,62,42
11389,264,55,47,45,69,48
11390,186,30,38,66,35,17
11391,253,65,41,50,57,40
11392,246,58,40,63,58,27
11393,223,60,21,58,59,25
11394,253,47,55,63,61,27
11395,312,63,63,63,62,61
11396,212,33,28,65,59,27
11397,299,63,58,58,66,54
11398,260,51,46,59,64,40
11399,283,47,71,65,45,55
11400,213,28,32,68,61,24
11401,186,22,25,60,59,20
11402,277,56,48,62,66,45
11403,210,65,28,41,52,24
11404,206,32,26,65,59,24
11405,279,60,61,43,61,54
11406,256,62,53,41,58,42
11407,76,11,15,12,24,14
11408,256,44,36,60,76,40
11409,303,67,54,69,64,49
11410,285,65,55,47,62,56
11411,289,41,68,64,57,59
11412,60,12,7,13,22,6
11413,267,64,65,34,49,55
11414,91,15,12,19,33,12
11415,290,59,60,61,58,52
11416,309,66,66,53,64,60
11417,270,58,56,49,56,51
11418,228,57,31,50,59,31
11419,273,39,65,67,53,49
11420,257,54,45,47,66,45
11421,69,8,13,14,26,8
11422,296,43,60,71,62,60
11423,298,44,59,72,57,66
11424,281,58,58,50,61,54
11425,200,30,22,63,65,20
11426,219,33,34,66,57,29
11427,114,12,19,17,46,20
11428,301,57,66,61,53,64
11429,271,56,62,57,60,36
11430,246,38,43,67,62,36
11431,284,64,57,47,67,49
11432,232,64,38,52,51,27
11433,252,40,51,55,68,38
11434,245,46,37,58,66,38
11435,247,59,51,47,57,33
11436,230,58,26,67,61,18
11437,226,44,34,66,60,22
11438,240,53,27,65,63,32
11439,290,60,67,49,61,53
11440,267,59,49,55,70,34
11441,80,14,15,12,22,17
11442,223,38,30,60,62,33
11443,300,54,70,56,60,60
11444,261,54,57,37,63,50
11445,328,65,65,66,66,66
11446,250,55,58,37,60,40
11447,235,37,45,70,52,31
11448,256,34,67,58,51,46
11449,241,60,38,60,66,17
11450,300,63,63,52,65,57
11451,69,7,9,13,35,5
11452,210,45,25,61,45,34
11453,230,60,29,45,58,38
11454,299,61,59,50,67,62
11455,308,63,61,63,62,59
11456,273,34,66,65,59,49
11457,225,39,34,60,60,32
11458,289,54,58,65,65,47
11459,274,68,57,38,62,49
11460,258,38,69,54,58,39
11461,281,49,65,54,59,54
11462,294,61,63,49,62,59
11463,215,33,23,74,54,31
11464,268,41,67,62,52,46
11465,267,57,40,62,61,47
11466,273,54,52,56,70,41
11467,258,52,45,52,63,46
11468,252,58,36,56,63,39
11469,245,57,38,58,59,33
11470,282,58,52,58,66,48
11471,70,12,10,13,26,9
11472,250,62,35,60,61,32
11473,266,58,63,44,51,50
11474,263,42,53,57,65,46
11475,254,63,59,21,69,42
11476,285,58,66,52,54,55
11477,195,38,21,61,60,15
11478,256,44,43,65,64,40
11479,302,62,61,62,62,55
11480,282,51,57,55,66,53
11481,266,61,50,35,72,48
11482,269,54,42,60,62,51
11483,285,40,65,63,59,58
11484,263,54,52,50,58,49
11485,261,58,54,41,60,48
11486,67,11,9,13,26,8
11487,282,56,65,43,65,53
11488,291,44,58,72,58,59
11489,279,58,45,60,60,56
11490,71,17,8,11,27,8
11491,291,48,63,58,69,53
11492,265,63,53,28,62,59
11493,245,56,39,61,54,35
11494,261,59,56,27,54,65
11495,205,34,24,55,63,29
11496,262,40,52,65,64,41
11497,283,59,64,54,59,47
11498,234,56,32,62,59,25
11499,231,58,31,55,60,27
11500,230,62,22,63,60,23
11501,105,15,12,20,45,13
11502,295,58,65,60,57,55
11503,300,66,60,43,68,63
11504,254,56,34,65,62,37
11505,282,63,58,54,56,51
11506,212,56,32,45,54,25
11507,268,59,44,44,74,47
11508,279,34,59,53,61,72
11509,279,30,64,66,62,57
11510,291,64,57,54,68,48
11511,217,38,25,62,58,34
11512,271,57,60,42,60,52
11513,266,36,63,63,55,49
11514,299,42,71,69,62,55
11515,244,62,41,51,54,36
11516,258,65,46,52,59,36
11517,254,47,55,45,58,49
11518,194,23,49,62,35,25
11519,255,44,57,61,62,31
11520,244,34,68,44,49,49
11521,299,61,60,57,64,57
11522,273,57,58,49,55,54
11523,293,34,65,68,69,57
11524,257,68,39,49,58,43
11525,231,60,36,41,58,36
11526,236,43,33,62,58,40
11527,249,52,39,47,70,41
11528,263,42,52,57,66,46
11529,264,47,45,52,68,52
11530,286,58,50,58,67,53
11531,255,60,50,41,58,46
11532,280,32,68,67,57,56
11533,284,47,62,55,56,64
11534,304,67,60,47,65,65
11535,248,58,49,42,60,39
11536,281,59,54,60,66,42
11537,246,61,49,53,61,22
11538,251,55,57,38,53,48
11539,277,43,58,58,63,55
11540,284,41,64,63,60,56
11541,232,48,34,58,56,36
11542,210,35,31,49,64,31
11543,294,50,70,61,65,48
11544,249,63,51,41,57,37
11545,284,66,62,36,62,58
11546,265,60,47,51,60,47
11547,259,48,38,67,62,44
11548,196,32,25,65,55,19
11549,57,14,9,10,17,7
11550,205,37,19,64,58,27
11551,235,55,33,56,56,35
11552,273,51,61,48,69,44
11553,260,60,50,45,67,38
11554,232,54,31,52,61,34
11555,263,62,60,40,60,41
11556,215,49,25,61,49,31
11557,253,68,43,51,61,30
11558,234,40,29,68,60,37
11559,216,41,35,41,65,34
11560,285,47,67,51,60,60
11561,299,63,58,56,67,55
11562,264,49,41,59,74,41
11563,261,63,59,43,55,41
11564,195,31,29,60,48,27
11565,297,59,49,66,64,59
11566,262,52,44,59,66,41
11567,276,60,58,55,59,44
11568,275,57,48,50,63,57
11569,248,63,32,69,63,21
11570,293,55,59,70,62,47
11571,267,57,39,60,73,38
11572,286,58,70,48,55,55
11573,249,61,36,56,63,33
11574,210,35,23,67,51,34
11575,225,46,27,56,66,30
11576,264,61,53,45,60,45
11577,257,65,59,31,59,43
11578,300,40,64,71,66,59
11579,244,56,48,31,62,47
11580,196,28,21,67,54,26
11581,234,54,40,41,57,42
11582,249,59,42,54,56,38
11583,227,60,25,54,61,27
11584,279,55,47,49,74,54
11585,275,63,50,48,64,50
11586,269,65,59,33,63,49
11587,249,50,28,71,63,37
11588,274,60,53,54,66,41
11589,244,50,45,46,65,38
11590,68,12,9,15,22,10
11591,225,36,32,71,56,30
11592,54,14,5,12,18,5
11593,243,59,43,52,61,28
11594,224,57,17,64,59,27
11595,192,24,22,57,62,27
11596,58,11,6,13,23,5
11597,252,65,51,43,60,33
11598,224,62,34,44,59,25
11599,270,60,54,45,58,53
11600,286,38,69,60,62,57
11601,286,62,58,55,62,49
11602,214,58,28,43,56,29
11603,311,67,54,45,67,78
11604,230,36,28,67,65,34
11605,218,36,38,51,61,32
11606,306,65,69,65,58,49
11607,244,42,55,38,71,38
11608,213,39,17,71,58,28
11609,264,63,59,28,56,58
11610,54,7,5,12,21,9
11611,254,47,62,40,47,58
11612,257,52,54,51,64,36
11613,269,56,55,42,67,49
11614,311,44,66,73,57,71
11615,225,31,33,65,62,34
11616,84,13,14,21,23,13
11617,97,12,14,15,41,15
11618,272,55,57,48,60,52
11619,213,60,23,42,63,25
11620,58,12,9,10,22,5
11621,256,59,33,62,62,40
11622,233,53,36,45,71,28
11623,221,34,29,69,57,32
11624,235,62,28,56,63,26
11625,207,36,27,62,58,24
11626,194,31,18,63,54,28
11627,284,62,49,59,58,56
11628,199,25,19,70,62,23
11629,226,46,44,36,64,36
11630,283,50,52,66,66,49
11631,281,39,65,67,54,56
11632,236,43,37,58,64,34
11633,253,34,62,67,48,42
11634,269,25,66,65,60,53
11635,268,47,63,55,60,43
11636,256,40,60,49,59,48
11637,282,60,58,41,67,56
11638,245,52,40,53,66,34
11639,284,47,67,56,59,55
11640,81,12,14,14,27,14
11641,246,61,44,58,60,23
11642,248,54,29,61,60,44
11643,89,16,13,14,31,15
11644,291,62,62,51,65,51
11645,242,32,57,66,58,29
11646,186,22,18,66,49,31
11647,250,54,58,39,52,47
11648,278,37,71,58,53,59
11649,285,65,57,51,56,56
11650,227,68,28,40,61,30
11651,245,55,58,27,60,45
11652,60,11,11,10,20,8
11653,237,46,29,69,61,32
11654,309,57,60,65,62,65
11655,269,58,51,49,69,42
11656,258,59,42,57,58,42
11657,264,64,62,34,58,46
11658,250,56,62,31,64,37
