player_id,mentality,aggression,interceptions,positioning,vision,penalties
10968,90,27,11,9,29,14
10969,291,48,67,62,66,48
10970,285,66,67,38,55,59
10971,123,23,12,18,52,18
10972,314,75,63,57,59,60
10973,293,61,53,60,55,64
10974,263,58,59,59,54,33
10975,293,59,64,61,58,51
10976,287,52,56,58,61,60
10977,232,29,14,62,65,62
10978,268,27,48,63,59,71
10979,253,70,64,34,42,43
10980,265,61,64,42,47,51
10981,255,61,59,50,46,39
10982,244,66,60,28,34,56
10983,256,43,49,56,67,41
10984,212,58,56,36,34,28
10985,248,55,61,52,39,41
10986,269,54,64,60,55,36
10987,284,65,65,45,61,48
10988,236,62,61,45,35,33
10989,271,66,51,56,59,39
10990,265,70,60,44,57,34
10991,289,61,62,58,62,46
10992,258,62,63,47,46,40
10993,234,75,63,29,31,36
10994,267,55,59,55,56,42
10995,305,71,49,58,68,59
10996,311,67,52,68,65,59
10997,275,61,61,54,52,47
10998,114,21,24,13,32,24
10999,300,70,47,66,50,67
11000,96,24,8,5,42,17
11001,266,52,60,60,56,38
11002,287,54,46,58,66,63
11003,250,47,26,55,67,55
11004,289,53,55,63,67,51
11005,275,60,45,65,58,47
11006,224,54,60,29,38,43
11007,235,47,20,68,49,51
11008,268,54,37,60,61,56
11009,273,55,33,54,64,67
11010,254,56,27,63,42,66
11011,267,64,64,55,43,41
11012,248,78,58,36,49,27
11013,124,28,17,13,43,23
11014,297,64,62,52,60,59
11015,228,62,63,34,29,40
11016,203,28,11,67,47,50
11017,220,76,60,18,38,28
11018,242,52,56,38,55,41
11019,104,20,16,15,28,25
11020,256,62,59,48,42,45
11021,128,29,12,14,47,26
11022,290,61,57,61,54,57
11023,315,84,58,61,66,46
11024,234,37,23,59,55,60
11025,296,62,47,60,65,62
11026,240,65,65,34,36,40
11027,239,36,27,60,55,61
11028,261,58,24,62,48,69
11029,247,52,24,64,43,64
11030,254,52,62,47,53,40
11031,260,56,19,65,55,65
11032,241,59,60,47,37,38
11033,109,21,21,12,31,24
11034,226,55,64,27,37,43
11035,87,22,7,2,48,8
11036,260,55,46,65,54,40
11037,219,65,63,23,28,40
11038,287,66,45,63,59,54
11039,321,88,48,60,56,69
11040,245,61,61,25,56,42
11041,313,81,59,60,60,53
11042,289,48,49,60,69,63
11043,277,57,43,59,64,54
11044,256,60,60,50,56,30
11045,266,57,64,40,60,45
11046,258,67,64,31,45,51
11047,241,57,63,24,58,39
11048,272,77,64,49,40,42
11049,82,17,11,6,33,15
11050,255,53,18,65,58,61
11051,133,25,29,11,47,21
11052,115,22,13,17,42,21
11053,301,62,63,64,69,43
11054,307,72,66,64,62,43
11055,281,59,62,54,65,41
11056,273,42,57,60,66,48
11057,235,33,14,65,59,64
11058,98,22,15,11,35,15
11059,297,70,57,62,63,45
11060,284,67,59,58,55,45
11061,247,64,14,67,52,50
11062,272,64,17,67,64,60
11063,266,51,63,49,45,58
11064,306,54,62,59,64,67
11065,252,61,25,58,56,52
11066,218,65,64,24,30,35
11067,301,64,62,61,64,50
11068,266,56,33,62,59,56
11069,288,63,63,66,54,42
11070,299,73,64,53,60,49
11071,236,77,60,27,34,38
11072,276,58,64,55,54,45
11073,239,62,61,39,42,35
11074,275,50,32,70,68,55
11075,227,32,19,62,59,55
11076,267,63,25,65,54,60
11077,310,56,70,48,66,70
11078,212,68,59,27,31,27
11079,254,43,27,62,64,58
11080,316,75,67,59,60,55
11081,287,49,58,60,64,56
11082,295,66,61,58,62,48
11083,232,49,59,40,46,38
11084,238,65,60,42,40,31
11085,271,77,66,33,51,44
11086,279,79,59,55,51,35
11087,259,43,45,55,52,64
11088,99,30,8,8,41,12
11089,266,44,41,65,56,60
11090,271,76,24,65,62,44
11091,279,55,60,60,57,47
11092,297,63,58,58,65,53
11093,283,61,37,63,64,58
11094,269,48,34,63,66,58
11095,151,35,27,20,53,16
11096,295,72,60,61,62,40
11097,233,53,23,60,36,61
11098,241,68,63,23,46,41
11099,85,20,12,8,34,11
11100,252,57,59,52,46,38
11101,208,39,17,55,55,42
11102,278,55,33,68,64,58
11103,247,50,60,49,48,40
11104,320,81,48,66,53,72
11105,274,54,45,57,62,56
11106,237,30,20,59,50,78
11107,231,62,64,35,35,35
11108,271,67,30,59,51,64
11109,252,70,61,40,48,33
11110,293,57,56,59,56,65
11111,303,74,65,52,65,47
11112,136,35,18,13,48,22
11113,299,64,64,57,67,47
11114,245,49,26,62,52,56
11115,268,70,60,43,50,45
11116,262,68,62,43,38,51
11117,235,32,15,68,51,69
11118,224,31,22,64,56,51
11119,223,36,19,57,60,51
11120,266,49,57,52,59,49
11121,109,29,9,4,46,21
11122,214,70,58,24,25,37
11123,313,64,65,63,63,58
11124,290,75,60,53,47,55
11125,115,25,16,10,43,21
11126,273,38,53,56,67,59
11127,309,69,57,58,63,62
11128,225,84,59,12,39,31
11129,282,69,59,56,54,44
11130,247,57,60,51,38,41
11131,273,38,54,62,56,63
11132,252,60,57,51,48,36
11133,251,52,53,55,43,48
11134,289,69,65,58,58,39
11135,276,56,51,55,65,49
11136,244,35,18,64,54,73
11137,305,58,55,64,66,62
11138,267,58,59,56,56,38
11139,294,88,26,64,55,61
11140,232,57,65,28,41,41
11141,272,72,62,51,39,48
11142,263,63,61,53,43,43
11143,253,67,73,26,40,47
11144,301,87,60,58,58,38
11145,248,53,28,57,59,51
11146,288,61,56,58,55,58
11147,244,40,41,62,60,41
11148,194,47,58,22,27,40
11149,117,18,17,13,45,24
11150,253,56,28,57,60,52
11151,245,65,65,27,42,46
11152,275,62,36,60,61,56
11153,255,70,19,65,42,59
11154,274,61,61,54,53,45
11155,221,55,66,25,31,44
11156,239,47,15,59,53,65
11157,266,57,63,49,49,48
11158,267,63,62,49,54,39
11159,306,63,57,51,67,68
11160,268,61,57,52,57,41
11161,117,24,15,9,47,22
11162,276,59,54,57,64,42
11163,264,40,52,61,59,52
11164,292,69,59,56,58,50
11165,238,61,18,57,55,47
11166,285,54,59,55,62,55
11167,212,65,63,23,24,37
11168,240,55,54,51,43,37
11169,236,55,64,32,35,50
11170,274,73,58,50,51,42
11171,112,25,14,7,35,31
11172,282,51,44,62,65,60
11173,280,64,62,49,54,51
11174,294,75,34,62,60,63
11175,280,57,39,59,62,63
11176,222,38,13,66,46,59
11177,267,75,65,44,54,29
11178,223,39,13,56,57,58
11179,252,64,62,48,40,38
11180,274,52,40,59,63,60
11181,227,61,62,30,38,36
11182,245,33,21,62,59,70
11183,256,72,64,39,32,49
11184,220,33,20,62,58,47
11185,225,58,56,42,34,35
11186,285,68,19,68,57,73
11187,313,78,60,59,65,51
11188,232,57,58,38,45,34
11189,223,32,22,59,54,56
11190,263,59,57,56,52,39
11191,299,65,62,54,67,51
11192,243,62,63,36,42,40
11193,271,61,62,47,53,48
11194,272,55,62,59,58,38
11195,274,70,63,40,60,41
11196,260,57,60,52,47,44
11197,297,56,46,62,65,68
11198,196,41,51,46,25,33
11199,279,66,56,54,59,44
11200,225,63,62,28,36,36
11201,262,55,41,53,56,57
11202,219,62,67,22,26,42
11203,295,59,40,71,63,62
11204,230,57,55,43,42,33
11205,293,65,59,58,55,56
11206,287,63,54,52,68,50
11207,301,73,64,57,48,59
11208,273,71,68,49,44,41
11209,257,59,72,35,41,50
11210,277,63,59,52,55,48
11211,239,47,19,64,57,52
11212,108,23,7,7,54,17
11213,248,44,22,59,62,61
11214,303,51,59,64,64,65
11215,218,29,14,62,59,54
11216,342,88,48,74,67,65
11217,323,73,67,66,63,54
11218,249,46,21,62,57,63
11219,275,70,62,49,55,39
11220,243,48,17,65,59,54
11221,219,31,15,63,55,55
11222,122,40,26,16,15,25
11223,236,64,59,39,39,35
11224,274,54,61,61,52,46
11225,300,71,61,53,65,50
11226,251,53,23,63,52,60
11227,289,55,54,54,67,59
11228,256,47,30,62,57,60
11229,133,26,26,9,58,14
11230,225,30,14,63,49,69
11231,241,65,53,42,36,45
11232,289,63,46,64,63,53
11233,307,73,61,46,59,68
11234,227,58,66,30,31,42
11235,263,75,67,25,55,41
11236,245,48,35,61,57,44
11237,217,58,64,27,34,34
11238,270,66,58,57,57,32
11239,265,58,58,56,52,41
11240,298,56,52,63,65,62
11241,314,69,66,60,56,63
11242,316,63,56,64,63,70
11243,296,66,63,62,62,43
11244,293,59,46,65,55,68
11245,311,63,57,68,64,59
11246,282,61,61,52,57,51
11247,281,78,60,42,49,52
11248,271,72,60,55,50,34
11249,100,19,16,12,30,23
11250,248,34,22,59,58,75
11251,288,52,60,57,62,57
11252,229,34,15,63,56,61
11253,220,39,22,57,59,43
11254,262,53,30,61,53,65
11255,116,32,20,9,43,12
11256,275,85,65,33,54,38
11257,271,60,44,57,58,52
11258,279,64,66,55,57,37
11259,261,68,63,36,62,32
11260,121,35,17,13,35,21
11261,227,68,61,29,27,42
11262,261,70,22,65,54,50
11263,251,35,37,61,64,54
11264,254,67,63,33,50,41
11265,232,39,17,60,53,63
11266,288,54,64,63,52,55
11267,270,73,63,48,48,38
11268,270,39,55,66,69,41
11269,289,59,42,61,64,63
11270,285,55,61,50,61,58
11271,266,67,58,38,49,54
11272,100,25,11,8,38,18
11273,266,66,18,63,59,60
11274,263,67,65,40,49,42
11275,272,60,61,58,51,42
11276,202,60,61,19,38,24
11277,82,18,8,6,39,11
11278,241,48,21,61,47,64
11279,280,55,42,59,64,60
11280,279,55,57,61,57,49
11281,217,44,21,54,58,40
11282,266,59,56,56,60,35
11283,239,65,61,36,42,35
11284,255,49,63,59,41,43
11285,306,58,56,64,64,64
11286,260,72,13,61,53,61
11287,288,75,58,52,58,45
11288,284,68,63,49,57,47
11289,235,37,21,58,56,63
11290,255,51,29,67,59,49
11291,274,57,61,55,55,46
11292,236,45,26,56,58,51
11293,257,59,17,65,55,61
11294,297,61,57,61,60,58
11295,211,30,57,49,37,38
11296,298,70,60,63,55,50
11297,326,66,62,65,65,68
11298,256,52,35,72,42,55
11299,269,53,34,63,69,50
11300,91,25,11,7,36,12
11301,273,30,57,51,55,80
11302,261,45,41,63,59,53
11303,220,30,23,59,54,54
11304,110,22,8,6,55,19
11305,262,63,65,48,55,31
11306,255,30,55,63,54,53
11307,321,70,59,63,68,61
11308,208,62,63,13,28,42
11309,240,66,65,28,40,41
11310,235,36,21,64,56,58
11311,231,43,26,62,59,41
11312,266,63,34,67,50,52
11313,257,65,63,48,47,34
11314,100,20,19,17,18,26
11315,250,67,60,36,49,38
11316,227,72,58,26,33,38
11317,282,53,56,57,64,52
11318,232,71,59,25,35,42
11319,264,69,61,41,46,47
11320,90,24,9,6,32,19
11321,283,58,62,63,55,45
11322,284,49,69,59,65,42
11323,287,60,52,58,65,52
11324,237,61,61,47,32,36
11325,244,73,60,33,41,37
11326,261,57,59,45,51,49
11327,271,45,60,58,55,53
11328,252,58,57,55,40,42
11329,246,31,25,65,60,65
11330,227,50,68,29,44,36
11331,305,72,61,59,63,50
11332,322,75,64,62,72,49
11333,232,68,63,29,29,43
11334,304,65,63,53,66,57
11335,281,51,36,69,67,58
11336,262,57,44,59,64,38
11337,231,48,25,57,53,48
11338,277,62,46,53,61,55
11339,288,53,55,58,67,55
11340,238,69,60,33,47,29
11341,311,73,46,60,63,69
11342,250,42,20,61,62,65
11343,251,47,27,60,55,62
11344,284,60,26,72,58,68
11345,283,65,61,55,55,47
11346,282,59,49,50,65,59
11347,254,51,21,62,63,57
11348,240,32,26,65,63,54
11349,296,59,47,57,66,67
11350,248,51,16,64,52,65
11351,137,23,23,16,60,15
11352,278,67,62,53,54,42
11353,128,39,16,15,35,23
11354,292,80,62,55,57,38
11355,223,30,20,56,60,57
11356,258,66,63,47,54,28
11357,281,53,58,59,64,47
11358,133,25,18,19,48,23
11359,258,65,61,49,42,41
11360,291,60,62,64,60,45
11361,194,31,22,57,54,30
11362,236,42,19,54,59,62
11363,244,56,53,51,41,43
11364,313,66,63,59,63,62
11365,92,19,6,7,39,21
11366,272,61,24,60,60,67
11367,213,70,53,22,32,36
11368,254,46,28,64,56,60
11369,91,26,12,5,36,12
11370,247,62,69,36,47,33
11371,234,62,62,23,44,43
11372,291,74,27,63,62,65
11373,287,40,59,64,65,59
11374,229,44,14,65,48,58
11375,259,65,62,42,54,36
11376,302,77,55,56,64,50
11377,283,68,39,64,55,57
11378,281,60,56,63,58,44
11379,248,56,19,66,43,64
11380,229,55,71,36,35,32
11381,228,63,64,26,42,33
11382,252,62,56,48,44,42
11383,226,54,60,41,40,31
11384,278,58,53,55,56,56
11385,288,70,60,50,56,52
11386,287,64,53,60,47,63
11387,268,67,57,54,54,36
11388,281,68,62,52,59,40
11389,290,65,52,59,62,52
11390,246,59,69,34,37,47
11391,237,54,55,50,35,43
11392,230,65,58,40,38,29
11393,251,64,56,46,46,39
11394,260,69,64,44,37,46
11395,331,78,55,64,62,72
11396,236,53,61,35,44,43
11397,278,49,52,60,68,49
11398,300,72,63,53,60,52
11399,256,33,15,72,68,68
11400,233,61,61,35,38,38
11401,207,62,62,20,32,31
11402,275,68,62,52,52,41
11403,233,48,58,47,39,41
11404,231,62,61,35,37,36
11405,243,42,22,61,61,57
11406,230,43,23,54,59,51
11407,108,27,24,13,25,19
11408,271,68,58,35,57,53
11409,311,61,54,60,68,68
11410,261,67,20,59,57,58
11411,236,36,16,64,52,68
11412,121,31,16,11,49,14
11413,222,30,22,63,56,51
11414,106,34,22,14,14,22
11415,247,50,39,60,60,38
11416,255,49,29,60,58,59
11417,262,60,31,54,62,55
11418,250,55,59,52,43,41
11419,251,47,25,65,51,63
11420,244,42,33,56,54,59
11421,110,41,15,9,12,33
11422,255,46,29,64,56,60
11423,275,50,49,59,62,55
11424,294,56,61,61,60,56
11425,198,61,55,20,32,30
11426,220,56,60,33,32,39
11427,119,22,22,13,46,16
11428,254,45,38,60,48,63
11429,221,33,17,62,53,56
11430,267,72,63,47,44,41
11431,294,62,65,57,64,46
11432,255,57,65,50,38,45
11433,292,61,58,58,60,55
11434,261,63,65,29,58,46
11435,297,73,61,63,51,49
11436,258,69,57,43,23,66
11437,251,64,69,37,46,35
11438,265,67,68,40,55,35
11439,241,46,18,57,56,64
11440,287,53,62,52,67,53
11441,99,22,12,17,29,19
11442,249,59,65,34,41,50
11443,250,46,23,68,49,64
11444,237,35,20,59,64,59
11445,287,69,26,64,60,68
11446,230,38,23,55,58,56
11447,212,60,60,26,30,36
11448,243,42,15,67,52,67
11449,264,66,64,43,43,48
11450,296,62,57,55,66,56
11451,114,25,22,9,31,27
11452,233,69,60,41,28,35
11453,258,65,59,50,45,39
11454,303,58,53,62,66,64
11455,270,59,23,64,59,65
11456,225,33,24,62,46,60
11457,258,81,60,33,31,53
11458,308,73,64,56,62,53
11459,268,47,53,59,66,43
11460,232,26,12,67,66,61
11461,245,47,19,59,57,63
11462,234,31,20,58,58,67
11463,215,62,56,22,41,34
11464,278,66,33,58,49,72
11465,286,66,63,53,59,45
11466,309,68,65,63,59,54
11467,280,72,64,45,53,46
11468,272,66,59,44,53,50
11469,268,63,66,43,51,45
11470,304,64,67,54,63,56
11471,102,27,17,10,31,17
11472,274,64,62,55,50,43
11473,239,34,19,58,61,67
11474,290,66,61,46,56,61
11475,230,35,18,63,68,46
11476,253,45,20,63,61,64
11477,248,58,65,30,43,52
11478,285,73,61,50,55,46
11479,221,35,19,53,62,52
11480,289,58,50,59,63,59
11481,244,43,21,57,70,53
11482,296,67,70,52,58,49
11483,247,40,24,68,55,60
11484,282,64,64,53,57,44
11485,248,45,25,59,60,59
11486,89,19,12,7,32,19
11487,281,52,51,62,63,53
11488,255,58,11,71,53,62
11489,293,60,61,53,58,61
11490,108,23,16,6,33,30
11491,291,56,44,66,65,60
11492,223,25,21,63,62,52
11493,264,64,69,51,48,32
11494,232,32,27,60,56,57
11495,244,62,62,28,55,37
11496,295,69,66,57,61,42
11497,248,54,21,61,53,59
11498,250,66,64,38,51,31
11499,236,55,59,47,33,42
11500,226,49,59,48,38,32
11501,160,32,25,13,61,29
11502,318,75,50,65,61,67
11503,275,57,40,58,55,65
11504,256,66,62,31,58,39
11505,283,67,60,51,56,49
11506,247,52,56,52,51,36
11507,262,45,30,62,66,59
11508,258,41,38,71,46,62
11509,256,73,18,64,41,60
11510,261,46,49,58,59,49
11511,243,62,60,32,45,44
11512,253,38,25,62,59,69
11513,284,63,39,66,52,64
11514,280,61,31,60,54,74
11515,248,50,59,51,44,44
11516,285,72,56,59,42,56
11517,297,65,68,49,59,56
11518,220,67,63,23,31,36
11519,296,46,64,65,62,59
11520,247,49,18,69,46,65
11521,283,75,48,60,58,42
11522,280,55,57,63,53,52
11523,235,35,17,66,49,68
11524,265,48,67,39,67,44
11525,284,69,60,59,60,36
11526,287,94,59,38,45,51
11527,275,64,52,55,61,43
11528,297,66,61,53,61,56
11529,313,63,63,69,63,55
11530,304,65,60,61,64,54
11531,254,60,52,56,48,38
11532,243,48,22,61,56,56
11533,232,37,21,58,56,60
11534,303,65,33,65,70,70
11535,274,54,62,53,53,52
11536,294,59,62,58,66,49
11537,257,55,59,54,59,30
11538,236,44,24,58,59,51
11539,282,55,37,63,65,62
11540,214,32,13,62,48,59
11541,263,74,59,45,41,44
11542,257,60,64,38,50,45
11543,289,54,52,62,69,52
11544,288,80,58,54,63,33
11545,307,66,54,60,63,64
11546,242,52,59,45,42,44
11547,263,66,52,42,51,52
11548,231,67,70,23,29,42
11549,119,21,17,16,50,15
11550,217,62,56,29,36,34
11551,237,45,62,50,45,35
11552,290,59,62,56,66,47
11553,240,40,28,61,63,48
11554,287,80,62,49,56,40
11555,229,35,23,58,59,54
11556,228,83,59,20,25,41
11557,239,47,62,53,43,34
11558,234,65,61,33,38,37
11559,288,62,66,55,65,40
11560,266,56,20,66,58,66
11561,305,66,60,63,60,56
11562,296,73,55,60,60,48
11563,285,61,57,65,60,42
11564,238,68,62,30,30,48
11565,312,68,59,63,57,65
11566,291,67,66,51,59,48
11567,212,33,14,55,50,60
11568,301,72,64,57,63,45
11569,252,58,60,44,51,39
11570,260,42,41,63,56,58
11571,302,70,64,53,60,55
11572,234,32,21,65,54,62
11573,275,70,58,57,50,40
11574,227,70,62,27,29,39
11575,274,71,64,42,51,46
11576,269,53,47,61,59,49
11577,264,56,44,60,52,52
11578,267,31,37,65,66,68
11579,234,50,25,58,58,43
11580,223,63,59,29,36,36
11581,256,56,56,47,53,44
11582,261,56,57,55,53,40
11583,242,59,60,55,32,36
11584,250,42,35,50,63,60
11585,295,65,60,55,60,55
11586,219,30,19,58,55,57
11587,226,65,60,31,28,42
11588,298,62,58,61,65,52
11589,289,61,64,59,62,43
11590,105,26,14,15,34,16
11591,227,55,64,31,42,35
11592,83,16,10,8,34,15
11593,281,72,58,53,58,40
11594,236,60,60,32,39,45
11595,256,63,61,48,56,28
11596,97,27,14,7,39,10
11597,274,59,56,55,61,43
11598,228,64,56,35,38,35
11599,244,42,35,55,54,58
11600,241,54,20,67,45,55
11601,245,33,31,64,60,57
11602,209,61,60,21,33,34
11603,285,56,55,62,65,47
11604,222,55,59,28,50,30
11605,274,82,66,46,53,27
11606,253,45,25,62,55,66
11607,289,52,63,64,65,45
11608,235,58,63,40,36,38
11609,258,49,30,61,60,58
11610,72,19,13,4,24,12
11611,234,40,31,55,57,51
11612,266,58,62,58,52,36
11613,312,59,65,55,70,63
11614,189,26,13,60,32,58
11615,259,65,66,32,51,45
11616,93,27,13,9,18,26
11617,97,27,8,7,40,15
11618,283,46,64,61,59,53
11619,279,65,57,57,62,38
11620,113,26,14,7,49,17
11621,257,56,65,52,54,30
11622,262,66,62,41,52,41
11623,209,60,58,21,27,43
11624,274,61,65,45,52,51
11625,229,62,65,30,39,33
11626,217,72,64,21,26,34
11627,298,76,59,61,50,52
11628,221,60,66,28,33,34
11629,313,86,63,47,52,65
11630,301,66,60,54,64,57
11631,270,69,31,66,46,58
11632,299,73,62,54,61,49
11633,265,65,24,66,50,60
11634,212,29,15,67,42,59
11635,251,50,40,58,43,60
11636,308,59,63,68,71,47
11637,231,29,20,64,55,63
11638,265,63,56,47,57,42
11639,247,43,22,65,58,59
11640,127,15,23,12,42,35
11641,218,45,63,43,36,31
11642,276,72,64,39,55,46
11643,113,22,17,14,35,25
11644,263,42,32,66,62,61
11645,253,62,63,59,36,33
11646,215,59,66,27,31,32
11647,212,47,19,57,49,40
11648,227,49,38,70,32,38
11649,286,60,56,60,56,54
11650,264,68,56,58,55,27
11651,215,33,27,48,60,47
11652,105,17,15,17,37,19
11653,246,64,65,34,42,41
11654,251,54,18,64,54,61
11655,293,62,56,54,67,54
11656,267,74,57,41,49,46
11657,219,40,22,55,55,47
11658,235,37,26,62,62,48
11659,295,66,57,62,65,45
11660,271,62,61,51,60,37
11661,251,67,63,32,44,45
11662,262,73,55,44,49,41
11663,250,52,18,63,53,64
11664,224,39,16,66,64,39
11665,301,60,61,62,62,56
11666,88,18,12,5,42,11
11667,277,73,66,43,59,36
11668,246,32,38,62,55,59
11669,287,72,60,53,55,47
11670,311,60,58,65,68,60
11671,244,43,30,57,55,59
11672,302,62,62,61,60,57
11673,304,57,54,64,65,64
11674,326,72,53,62,66,73
11675,247,51,59,55,48,34
11676,86,19,23,3,31,10
11677,225,67,57,31,35,35
11678,233,60,59,32,52,30
11679,311,67,56,59,64,65
11680,268,54,53,68,54,39
11681,254,52,26,64,49,63
11682,279,56,64,58,63,38
11683,287,58,70,54,60,45
11684,308,66,68,59,60,55
11685,276,58,45,63,62,48
11686,96,23,11,8,31,23
11687,279,56,55,63,62,43
11688,271,55,50,51,63,52
11689,226,70,59,27,32,38
11690,253,36,38,62,65,52
11691,244,52,21,59,60,52
11692,264,61,23,67,55,58
11693,115,29,14,11,37,24
11694,217,58,62,27,29,41
11695,272,49,67,62,58,36
11696,260,57,27,65,49,62
11697,264,62,66,66,43,27
11698,265,61,26,63,63,52
11699,224,61,65,21,37,40
11700,209,59,60,19,32,39
11701,272,55,42,57,61,57
11702,223,60,66,35,31,31
11703,211,67,54,26,28,36
11704,238,37,21,62,62,56
11705,281,69,60,52,57,43
11706,275,72,22,64,60,57
11707,279,65,62,55,54,43
11708,284,68,64,57,56,39
11709,309,67,61,61,65,55
11710,233,50,15,63,39,66
11711,108,25,12,6,50,15
11712,309,67,64,60,61,57
11713,260,55,24,65,53,63
11714,282,61,72,46,60,43
11715,118,37,22,13,15,31
11716,232,59,62,37,38,36
11717,244,34,29,64,52,65
11718,117,28,13,11,42,23
11719,252,34,39,59,62,58
11720,221,38,22,46,52,63
11721,223,60,65,23,31,44
11722,261,56,18,63,58,66
11723,306,57,55,58,63,73
11724,279,66,66,48,50,49
11725,249,53,62,49,48,37
11726,246,66,63,32,43,42
11727,284,83,57,44,58,42
11728,241,67,60,45,42,27
11729,244,59,61,32,45,47
11730,306,57,55,59,66,69
11731,267,64,63,57,47,36
11732,264,62,41,60,52,49
11733,242,68,62,42,40,30
11734,257,66,20,57,58,56
11735,236,61,65,35,31,44
11736,251,63,32,55,56,45
11737,294,62,46,64,72,50
11738,262,45,46,60,55,56
11739,324,78,61,70,64,51
11740,310,70,45,67,65,63
11741,245,39,21,62,56,67
11742,278,52,38,60,68,60
11743,285,52,63,59,60,51
11744,255,60,62,35,57,41
11745,243,67,66,21,45,44
11746,306,71,54,62,62,57
11747,278,55,61,58,60,44
11748,263,59,62,53,48,41
11749,241,81,57,27,34,42
11750,231,34,20,59,62,56
11751,248,50,30,58,59,51
11752,271,73,55,39,60,44
11753,243,62,59,43,37,42
11754,123,30,21,11,45,16
11755,269,58,41,59,58,53
11756,235,61,63,28,41,42
11757,285,68,63,53,59,42
11758,250,54,58,51,41,46
11759,255,47,21,61,60,66
11760,271,49,50,57,60,55
11761,275,55,37,61,65,57
11762,227,40,22,59,65,41
11763,281,58,58,62,62,41
11764,295,85,37,58,55,60
11765,275,56,57,52,66,44
11766,103,17,18,9,45,14
11767,271,65,59,49,50,48
11768,273,70,64,48,55,36
11769,248,42,20,62,58,66
11770,252,54,21,61,59,57
11771,229,63,66,29,31,40
11772,87,15,17,13,17,25
11773,264,82,22,62,41,57
11774,146,30,24,17,54,21
11775,227,65,62,28,38,34
11776,294,61,62,58,60,53
11777,283,67,26,67,58,65
11778,240,53,55,34,52,46
11779,271,70,60,57,42,42
11780,256,64,19,65,52,56
11781,295,63,63,57,59,53
11782,298,76,62,61,58,41
11783,226,64,62,30,33,37
11784,219,50,61,35,40,33
11785,238,42,13,61,56,66
11786,224,59,68,24,28,45
11787,255,53,43,62,57,40
11788,236,63,63,34,39,37
11789,250,43,34,59,61,53
11790,237,62,60,40,42,33
11791,278,55,58,60,59,46
11792,286,50,58,64,58,56
11793,257,37,41,61,66,52
11794,244,34,20,66,63,61
11795,253,65,65,33,41,49
11796,238,32,37,57,62,50
11797,269,68,62,37,62,40
11798,278,62,34,57,60,65
11799,281,63,28,68,63,59
11800,238,67,62,25,46,38
11801,287,50,58,58,63,58
11802,250,39,37,66,59,49
11803,284,83,60,52,57,32
11804,293,71,61,61,63,37
11805,228,65,68,24,33,38
11806,321,83,58,61,61,58
11807,239,34,20,65,55,65
11808,258,68,13,64,55,58
11809,291,75,62,56,60,38
11810,258,50,39,56,68,45
11811,237,56,56,53,48,24
11812,239,40,30,55,56,58
11813,234,32,20,62,58,62
11814,235,63,65,31,39,37
11815,267,74,62,43,47,41
11816,279,66,52,54,56,51
11817,262,60,24,64,58,56
11818,91,18,7,8,44,14
11819,233,32,28,62,64,47
11820,271,70,49,57,51,44
11821,305,75,63,56,63,48
11822,269,62,56,53,53,45
11823,234,57,59,37,42,39
11824,258,41,38,59,63,57
11825,285,65,65,57,53,45
11826,239,84,61,31,35,28
11827,283,60,44,63,62,54
11828,288,54,61,59,62,52
11829,269,53,36,64,61,55
11830,242,58,58,47,41,38
11831,265,57,21,67,58,62
11832,246,48,59,53,44,42
11833,255,64,63,34,51,43
11834,84,19,21,18,11,15
11835,80,19,10,7,34,10
11836,244,42,24,63,58,57
11837,278,66,53,52,55,52
11838,201,57,64,22,26,32
11839,236,70,60,28,39,39
11840,262,47,45,53,66,51
11841,111,18,19,17,35,22
11842,259,45,29,61,64,60
11843,249,38,22,70,56,63
11844,291,61,55,60,70,45
11845,240,58,61,45,38,38
11846,236,54,15,67,50,50
11847,288,46,57,62,62,61
11848,229,34,24,59,51,61
11849,256,39,44,66,60,47
11850,265,32,53,61,63,56
11851,265,65,21,61,60,58
11852,245,59,62,32,40,52
11853,269,53,32,58,64,62
11854,258,49,29,53,67,60
11855,235,63,61,38,38,35
11856,243,63,56,40,43,41
11857,309,73,56,63,61,56
11858,235,32,25,64,55,59
11859,235,62,61,22,46,44
11860,292,71,61,53,58,49
11861,237,71,66,23,40,37
11862,103,21,22,8,32,20
11863,266,53,55,60,58,40
11864,295,58,55,61,62,59
11865,285,49,58,61,59,58
11866,286,56,42,61,64,63
11867,246,51,20,63,63,49
11868,263,50,44,54,67,48
11869,93,16,21,13,18,25
11870,256,65,61,45,54,31
11871,202,32,10,53,57,50
11872,260,54,57,64,54,31
11873,124,35,21,13,42,13
11874,280,52,50,60,67,51
11875,257,54,54,58,52,39
11876,288,77,24,68,58,61
11877,270,77,22,64,52,55
11878,281,77,63,43,52,46
11879,266,70,60,40,55,41
11880,269,53,56,52,55,53
11881,314,66,61,61,63,63
11882,271,68,58,51,49,45
11883,296,62,49,65,60,60
11884,292,70,61,58,58,45
11885,288,64,64,52,53,55
11886,231,71,63,23,37,37
11887,258,68,63,49,47,31
11888,277,65,54,56,56,46
11889,239,41,24,63,62,49
11890,212,65,56,29,32,30
11891,311,74,67,52,65,53
11892,133,23,26,18,46,20
11893,197,22,12,60,46,57
11894,269,59,29,64,53,64
11895,245,35,24,57,63,66
11896,289,65,50,60,60,54
11897,286,63,55,59,64,45
11898,96,20,11,9,37,19
