player_id,power,shot_power,jumping,stamina,strength,long_shots
8521,222,50,60,30,62,20
8522,184,56,29,31,31,37
8523,211,47,58,30,64,12
8524,313,63,64,66,60,60
8525,347,70,75,75,71,56
8526,315,62,69,67,69,48
8527,343,62,80,78,65,58
8528,286,35,70,80,67,34
8529,325,78,49,67,63,68
8530,334,67,66,53,82,66
8531,273,35,65,73,66,34
8532,314,53,72,71,80,38
8533,279,49,84,50,71,25
8534,278,49,75,58,69,27
8535,227,54,60,33,69,11
8536,308,53,72,75,59,49
8537,273,46,55,68,77,27
8538,340,72,66,72,71,59
8539,333,69,66,68,62,68
8540,341,56,81,81,70,53
8541,271,37,70,68,80,16
8542,322,62,66,76,66,52
8543,328,63,62,70,61,72
8544,298,73,43,59,56,67
8545,294,54,67,64,63,46
8546,314,55,69,74,68,48
8547,367,67,78,86,76,60
8548,329,59,73,76,72,49
8549,316,66,58,71,65,56
8550,285,47,60,67,80,31
8551,278,62,56,63,39,58
8552,314,58,62,73,62,59
8553,356,75,66,70,73,72
8554,270,56,54,58,63,39
8555,318,66,74,51,72,55
8556,285,63,61,64,33,64
8557,320,69,60,69,60,62
8558,225,47,62,37,61,18
8559,337,68,85,67,64,53
8560,329,67,53,78,75,56
8561,307,50,74,71,87,25
8562,337,55,83,82,63,54
8563,329,59,75,72,70,53
8564,315,54,65,76,69,51
8565,329,52,75,70,82,50
8566,216,44,53,30,75,14
8567,312,65,63,55,71,58
8568,308,62,65,66,60,55
8569,341,68,76,61,73,63
8570,343,58,84,67,84,50
8571,228,45,65,44,58,16
8572,330,62,75,75,70,48
8573,320,64,69,66,60,61
8574,245,52,58,43,74,18
8575,316,49,68,72,71,56
8576,356,71,68,64,83,70
8577,344,67,72,67,75,63
8578,267,39,71,63,72,22
8579,312,69,69,52,64,58
8580,307,63,64,72,63,45
8581,252,63,33,57,40,59
8582,330,58,72,71,70,59
8583,317,68,83,56,49,61
8584,328,70,62,60,75,61
8585,289,67,61,41,57,63
8586,221,47,58,32,70,14
8587,274,70,56,27,57,64
8588,303,57,70,60,58,58
8589,328,67,75,71,53,62
8590,298,42,64,80,74,38
8591,321,72,78,69,37,65
8592,330,61,67,63,75,64
8593,284,55,66,54,63,46
8594,251,68,32,34,53,64
8595,346,72,75,74,67,58
8596,284,58,52,69,52,53
8597,310,62,77,69,54,48
8598,322,69,69,50,68,66
8599,307,65,86,63,31,62
8600,344,56,79,76,73,60
8601,305,49,86,67,81,22
8602,302,62,59,65,53,63
8603,248,36,58,69,53,32
8604,261,50,34,56,80,41
8605,330,45,84,77,86,38
8606,330,65,90,53,55,67
8607,295,41,76,73,81,24
8608,246,43,63,60,50,30
8609,281,48,83,66,64,20
8610,301,74,48,59,53,67
8611,298,46,80,68,72,32
8612,313,44,89,73,77,30
8613,306,59,71,65,63,48
8614,345,70,67,74,70,64
8615,350,71,70,65,77,67
8616,307,67,56,67,58,59
8617,346,65,73,72,76,60
8618,309,50,77,72,75,35
8619,326,44,81,71,72,58
8620,196,44,59,29,56,8
8621,327,65,58,72,67,65
8622,337,54,82,79,66,56
8623,268,69,42,71,34,52
8624,325,62,83,72,58,50
8625,320,72,72,45,66,65
8626,321,62,67,71,66,55
8627,357,77,65,70,75,70
8628,315,73,56,65,59,62
8629,277,53,57,67,60,40
8630,310,67,60,56,77,50
8631,348,62,80,79,67,60
8632,316,57,66,73,62,58
8633,294,63,61,58,53,59
8634,345,67,77,73,71,57
8635,313,55,61,84,65,48
8636,289,47,60,77,66,39
8637,322,59,80,65,76,42
8638,221,44,60,41,65,11
8639,298,50,59,72,68,49
8640,330,68,71,64,67,60
8641,301,66,71,67,34,63
8642,327,63,58,76,66,64
8643,337,68,75,58,71,65
8644,226,45,82,25,58,16
8645,311,63,64,58,67,59
8646,301,62,60,71,68,40
8647,330,68,70,72,60,60
8648,297,45,80,67,79,26
8649,318,64,68,66,62,58
8650,323,74,57,71,82,39
8651,223,47,68,31,65,12
8652,280,65,48,68,43,56
8653,307,51,84,74,58,40
8654,308,62,58,75,60,53
8655,380,73,78,83,76,70
8656,359,65,84,80,70,60
8657,358,63,85,79,73,58
8658,309,67,59,62,57,64
8659,293,41,76,71,72,33
8660,283,68,46,55,56,58
8661,294,68,69,47,49,61
8662,338,55,84,71,82,46
8663,323,51,77,74,77,44
8664,312,63,55,74,60,60
8665,320,57,64,74,77,48
8666,356,59,91,82,68,56
8667,304,67,47,69,64,57
8668,315,53,70,69,71,52
8669,340,73,57,77,72,61
8670,305,51,65,78,72,39
8671,348,75,72,66,65,70
8672,305,52,77,66,70,40
8673,299,66,34,55,80,64
8674,281,45,65,67,80,24
8675,291,39,77,73,74,28
8676,276,37,80,67,72,20
8677,288,39,78,68,80,23
8678,310,70,33,67,77,63
8679,312,62,58,80,61,51
8680,295,65,42,68,56,64
8681,313,70,63,54,71,55
8682,327,64,45,67,90,61
8683,288,53,66,59,58,52
8684,342,50,84,83,89,36
8685,325,76,68,50,61,70
8686,283,32,79,69,83,20
8687,347,65,73,77,68,64
8688,303,66,62,65,51,59
8689,268,58,53,58,50,49
8690,355,78,73,74,62,68
8691,344,59,75,77,75,58
8692,278,57,66,55,68,32
8693,330,66,76,53,75,60
8694,294,71,59,63,40,61
8695,338,67,63,76,67,65
8696,334,68,58,75,67,66
8697,331,68,65,72,61,65
8698,318,60,70,72,71,45
8699,287,50,62,52,65,58
8700,259,45,37,85,59,33
8701,205,44,63,28,51,19
8702,349,72,69,72,66,70
8703,252,46,51,69,35,51
8704,258,48,54,48,52,56
8705,343,73,45,69,90,66
8706,328,61,70,84,59,54
8707,317,51,74,73,82,37
8708,348,60,82,83,74,49
8709,315,72,45,68,68,62
8710,314,72,47,62,61,72
8711,350,69,73,73,79,56
8712,327,63,59,62,75,68
8713,338,61,68,81,73,55
8714,227,44,55,50,66,12
8715,324,74,70,67,48,65
8716,332,67,66,68,65,66
8717,334,61,66,75,65,67
8718,318,58,75,68,76,41
8719,304,58,73,64,80,29
8720,362,70,63,70,90,69
8721,348,62,70,81,73,62
8722,203,52,42,36,59,14
8723,177,47,43,33,42,12
8724,285,36,60,71,68,50
8725,338,60,78,71,65,64
8726,349,65,76,70,73,65
8727,288,51,76,73,48,40
8728,340,62,75,80,71,52
8729,273,47,65,65,66,30
8730,219,47,57,20,79,16
8731,296,52,81,73,68,22
8732,311,60,91,68,35,57
8733,175,45,56,27,38,9
8734,338,64,77,74,70,53
8735,376,77,76,83,79,61
8736,344,68,71,74,61,70
8737,338,70,59,75,69,65
8738,313,63,72,49,67,62
8739,344,67,76,71,62,68
8740,232,49,70,41,60,12
8741,295,70,55,31,74,65
8742,350,65,79,79,69,58
8743,253,69,45,37,32,70
8744,339,68,59,84,60,68
8745,297,58,61,67,59,52
8746,267,43,68,70,54,32
8747,353,66,72,84,73,58
8748,280,65,64,47,47,57
8749,273,44,68,70,54,37
8750,277,39,62,73,67,36
8751,314,66,59,60,68,61
8752,328,64,54,68,82,60
8753,362,68,76,67,89,62
8754,303,58,64,63,61,57
8755,354,75,74,74,68,63
8756,348,60,76,80,77,55
8757,285,35,76,75,75,24
8758,304,48,74,68,72,42
8759,282,69,52,53,48,60
8760,329,64,86,67,51,61
8761,226,48,60,39,61,18
8762,306,68,47,62,63,66
8763,240,29,56,72,48,35
8764,332,59,63,75,74,61
8765,306,55,49,80,64,58
8766,287,65,44,62,60,56
8767,231,46,64,40,68,13
8768,245,24,68,65,60,28
8769,275,43,72,64,75,21
8770,352,70,70,72,82,58
8771,282,35,79,70,77,21
8772,358,78,74,57,84,65
8773,199,46,58,31,52,12
8774,305,56,58,65,78,48
8775,283,48,64,63,57,51
8776,261,62,33,52,65,49
8777,323,61,73,56,73,60
8778,320,62,57,68,70,63
8779,361,75,72,77,68,69
8780,233,49,69,37,59,19
8781,264,48,72,58,52,34
8782,291,52,57,72,54,56
8783,354,72,71,70,70,71
8784,280,38,72,61,66,43
8785,331,57,76,69,81,48
8786,326,69,61,69,67,60
8787,295,36,90,73,74,22
8788,307,56,62,83,62,44
8789,340,72,80,61,59,68
8790,226,47,59,38,69,13
8791,227,52,57,41,66,11
8792,309,71,85,34,73,46
8793,283,61,40,51,66,65
8794,324,59,81,70,56,58
8795,226,49,57,28,76,16
8796,326,60,62,83,66,55
8797,348,68,78,72,68,62
8798,297,66,54,71,65,41
8799,196,48,62,21,57,8
8800,340,68,63,71,68,70
8801,281,41,76,63,77,24
8802,264,37,67,57,85,18
8803,305,66,59,66,59,55
8804,288,50,56,64,60,58
8805,294,54,68,56,86,30
8806,229,48,66,35,69,11
8807,336,71,71,68,67,59
8808,220,46,70,28,63,13
8809,317,69,50,63,69,66
8810,326,53,64,78,77,54
8811,288,55,55,71,59,48
8812,316,63,58,65,65,65
8813,314,65,62,57,63,67
8814,345,73,64,70,69,69
8815,304,56,70,70,71,37
8816,285,56,50,74,70,35
8817,339,65,68,71,75,60
8818,283,49,59,65,58,52
8819,353,65,90,69,73,56
8820,313,64,63,64,63,59
8821,285,59,52,72,57,45
8822,315,67,59,64,65,60
8823,329,60,71,67,65,66
8824,323,58,76,66,77,46
8825,339,71,65,67,70,66
8826,334,66,81,60,66,61
8827,294,52,62,59,75,46
8828,336,74,56,71,66,69
8829,275,58,62,25,70,60
8830,349,71,69,72,67,70
8831,338,71,77,51,74,65
8832,320,57,67,78,68,50
8833,313,71,57,69,58,58
8834,343,72,67,57,86,61
8835,318,61,63,68,67,59
8836,313,64,73,74,49,53
8837,311,56,82,47,82,44
8838,272,40,60,68,66,38
8839,292,51,59,75,65,42
8840,327,58,63,73,71,62
8841,345,55,82,85,65,58
8842,249,31,71,53,75,19
8843,345,69,71,76,68,61
8844,318,54,68,78,69,49
8845,362,65,80,80,76,61
8846,345,63,83,71,72,56
8847,347,70,70,71,70,66
8848,232,50,60,38,70,14
8849,292,38,70,77,74,33
8850,305,62,73,47,71,52
8851,278,54,57,59,60,48
8852,237,44,67,34,79,13
8853,301,62,46,83,55,55
8854,336,66,71,71,64,64
8855,333,71,71,58,70,63
8856,209,48,59,30,59,13
8857,311,54,57,81,75,44
8858,313,58,65,64,60,66
8859,326,51,71,74,83,47
8860,349,69,63,64,89,64
8861,280,40,81,69,68,22
8862,268,34,64,65,68,37
8863,313,46,77,78,77,35
8864,317,58,63,68,72,56
8865,326,55,71,75,68,57
8866,330,56,83,71,68,52
8867,213,42,67,29,65,10
8868,192,47,67,15,51,12
8869,280,65,54,65,29,67
8870,320,51,81,78,75,35
8871,339,63,74,75,63,64
8872,287,60,48,68,56,55
8873,350,61,68,83,76,62
8874,298,60,65,75,48,50
8875,323,65,70,72,60,56
8876,318,67,66,61,67,57
8877,323,64,68,65,67,59
8878,244,32,63,61,63,25
8879,278,54,66,63,72,23
8880,309,59,58,55,74,63
8881,337,72,73,62,62,68
8882,318,58,72,70,55,63
8883,310,65,62,66,55,62
8884,344,68,65,70,81,60
8885,265,31,78,60,73,23
8886,298,46,80,60,85,27
8887,319,67,67,70,66,49
8888,345,65,72,72,70,66
8889,310,44,77,72,90,27
8890,341,72,81,71,80,37
8891,346,73,63,68,84,58
8892,225,47,75,26,62,15
8893,366,61,84,83,72,66
8894,311,52,60,82,59,58
8895,308,49,56,76,82,45
8896,318,63,58,75,61,61
8897,326,57,65,76,73,55
8898,307,64,64,71,55,53
8899,216,48,66,31,60,11
8900,363,74,75,79,77,58
8901,353,75,72,66,77,63
8902,341,57,75,77,73,59
8903,292,48,70,73,70,31
8904,279,39,68,70,66,36
8905,329,70,60,77,66,56
8906,274,46,71,44,74,39
8907,321,61,74,69,74,43
8908,328,74,61,67,57,69
8909,340,72,69,65,67,67
8910,243,37,65,60,63,18
8911,306,60,70,67,52,57
8912,319,62,64,71,70,52
8913,365,74,75,74,75,67
8914,286,65,40,57,61,63
8915,341,65,73,71,69,63
8916,326,64,72,63,64,63
8917,327,44,72,77,82,52
8918,303,55,70,74,53,51
8919,323,47,76,74,83,43
8920,304,61,74,60,81,28
8921,273,40,70,67,80,16
8922,272,64,49,40,57,62
8923,301,65,62,52,64,58
8924,358,73,81,64,88,52
8925,229,49,74,30,56,20
8926,293,69,30,70,62,62
8927,325,62,70,75,73,45
8928,262,32,60,69,73,28
8929,271,42,60,65,64,40
8930,330,64,64,83,61,58
8931,328,66,64,74,60,64
8932,331,79,73,57,61,61
8933,297,62,70,40,62,63
8934,318,72,67,63,56,60
8935,318,58,56,68,87,49
8936,348,70,84,80,57,57
8937,277,38,77,66,61,35
8938,251,64,40,65,32,50
8939,349,69,71,82,69,58
8940,243,50,34,62,76,21
8941,280,59,55,42,61,63
8942,334,64,72,66,89,43
8943,279,32,70,81,70,26
8944,365,66,82,80,72,65
8945,317,73,36,68,74,66
8946,363,67,79,84,69,64
8947,341,51,72,79,77,62
8948,300,49,79,66,74,32
8949,332,67,72,73,71,49
8950,189,51,43,31,55,9
8951,318,57,74,65,84,38
8952,321,62,58,85,63,53
8953,278,68,33,67,50,60
8954,268,62,44,52,61,49
8955,353,69,92,84,77,31
8956,307,53,70,63,83,38
8957,289,49,66,65,72,37
8958,366,75,89,65,85,52
8959,139,47,34,18,31,9
8960,317,71,48,69,64,65
8961,308,68,34,70,79,57
8962,312,58,70,67,65,52
8963,346,71,67,81,59,68
8964,204,44,57,30,65,8
8965,323,80,51,54,65,73
8966,315,71,65,60,73,46
8967,268,35,65,78,70,20
8968,324,64,68,60,65,67
8969,336,64,64,75,68,65
8970,349,77,59,80,78,55
8971,198,44,55,24,65,10
8972,317,64,70,75,51,57
8973,283,69,68,61,31,54
8974,311,56,69,71,73,42
8975,322,56,61,74,77,54
8976,361,70,75,75,78,63
8977,280,48,77,67,34,54
8978,287,51,63,65,68,40
8979,202,48,57,24,58,15
8980,161,44,46,17,37,17
8981,339,71,66,68,72,62
8982,333,69,73,60,73,58
8983,356,63,74,90,77,52
8984,347,68,76,79,68,56
8985,293,60,57,63,59,54
8986,177,44,38,20,68,7
8987,323,54,90,67,72,40
8988,325,68,76,64,67,50
8989,285,35,79,72,80,19
8990,340,68,69,72,73,58
8991,340,62,77,73,73,55
8992,322,71,56,71,61,63
8993,338,73,55,66,81,63
8994,218,47,65,24,70,12
8995,303,49,66,49,66,73
8996,277,62,34,66,56,59
8997,345,68,70,72,77,58
8998,323,63,70,68,64,58
8999,322,60,64,76,66,56
9000,311,55,62,63,70,61
9001,324,58,67,57,76,66
9002,330,62,71,62,78,57
9003,299,43,68,72,69,47
9004,333,59,57,86,74,57
9005,345,71,75,75,60,64
9006,299,49,50,81,68,51
9007,263,29,64,76,66,28
9008,382,77,92,79,76,58
9009,302,42,75,75,83,27
9010,325,64,66,77,58,60
9011,247,67,47,64,33,36
9012,333,63,64,85,59,62
9013,246,29,57,64,67,29
9014,321,64,57,80,65,55
9015,354,70,74,64,81,65
9016,323,71,70,49,75,58
9017,291,62,51,63,51,64
9018,287,40,63,73,78,33
9019,221,50,50,37,64,20
9020,139,45,27,18,37,12
9021,361,70,80,64,84,63
9022,320,64,68,61,66,61
9023,211,50,48,40,58,15
9024,335,68,69,70,64,64
9025,292,66,39,68,63,56
9026,307,51,81,63,81,31
9027,328,61,74,70,62,61
9028,332,68,80,64,65,55
9029,316,69,69,67,47,64
9030,296,56,59,66,67,48
9031,315,63,59,70,57,66
9032,314,59,64,69,61,61
9033,341,70,72,71,70,58
9034,306,74,57,52,57,66
9035,327,59,68,90,64,46
9036,294,53,74,67,53,47
9037,354,66,79,75,72,62
9038,356,66,80,87,63,60
9039,345,67,69,73,76,60
9040,280,40,59,80,65,36
9041,319,64,70,70,57,58
9042,316,46,70,89,73,38
9043,270,43,74,64,65,24
9044,268,39,70,76,66,17
9045,296,40,74,67,78,37
9046,310,65,42,69,64,70
9047,214,47,58,43,52,14
9048,294,43,78,62,86,25
9049,315,67,59,66,59,64
9050,278,44,71,63,71,29
9051,295,63,66,69,47,50
9052,296,50,61,74,48,63
9053,327,55,75,72,76,49
9054,369,78,70,78,67,76
9055,328,71,73,57,65,62
9056,213,47,51,32,71,12
9057,305,45,66,73,71,50
9058,360,64,74,87,66,69
9059,370,76,82,72,77,63
9060,342,71,60,90,56,65
9061,324,64,68,77,68,47
9062,336,67,62,70,71,66
9063,284,44,84,56,76,24
9064,172,45,37,22,55,13
9065,316,59,70,67,62,58
9066,275,52,74,60,67,22
9067,280,35,78,55,76,36
9068,300,64,65,58,54,59
9069,172,44,34,21,67,6
9070,207,47,54,29,68,9
9071,333,57,73,81,70,52
9072,290,59,46,79,57,49
9073,283,39,75,67,85,17
9074,315,60,67,53,60,75
9075,262,33,58,72,64,35
9076,355,59,77,85,82,52
9077,262,39,71,51,73,28
9078,297,47,68,72,64,46
9079,319,59,61,73,73,53
9080,325,66,62,78,61,58
9081,316,49,91,62,74,40
9082,361,69,71,85,71,65
9083,301,59,69,60,73,40
9084,297,47,62,76,66,46
9085,224,50,71,45,46,12
9086,331,67,72,75,60,57
9087,308,56,72,76,53,51
9088,343,78,80,50,64,71
9089,326,67,72,62,72,53
9090,300,25,73,84,68,50
9091,354,65,78,82,74,55
9092,299,65,42,61,67,64
9093,320,63,59,71,72,55
9094,279,35,53,81,74,36
9095,273,35,50,77,72,39
9096,274,50,66,59,64,35
9097,351,64,87,84,56,60
9098,341,66,70,71,73,61
9099,294,62,57,60,64,51
9100,287,61,58,68,64,36
9101,291,59,71,64,38,59
9102,297,62,53,69,61,52
9103,282,40,70,70,54,48
9104,258,32,63,68,63,32
9105,328,65,67,76,69,51
9106,311,45,92,63,73,38
9107,281,38,77,66,74,26
9108,332,65,62,65,75,65
9109,357,68,86,79,67,57
9110,316,68,73,65,45,65
9111,357,68,65,89,68,67
9112,284,43,73,72,70,26
9113,167,44,34,18,64,7
9114,332,75,47,57,90,63
9115,269,51,63,46,70,39
9116,286,53,65,57,75,36
9117,228,50,68,39,58,13
9118,215,51,67,18,73,6
9119,330,72,79,49,71,59
9120,294,56,64,65,51,58
9121,307,64,43,72,73,55
9122,332,70,65,71,58,68
9123,328,66,47,78,69,68
9124,326,70,79,59,59,59
9125,270,52,47,54,90,27
9126,288,39,71,75,64,39
9127,341,70,64,79,65,63
9128,306,70,58,60,57,61
9129,346,51,91,81,70,53
9130,310,70,66,53,57,64
9131,268,49,46,75,58,40
9132,179,41,46,21,57,14
9133,277,54,44,65,78,36
9134,247,44,49,63,73,18
9135,276,53,63,58,55,47
9136,310,55,67,68,70,50
9137,333,60,72,81,68,52
9138,321,57,68,74,75,47
9139,218,45,62,31,69,11
9140,270,54,60,71,50,35
9141,337,62,72,84,65,54
9142,317,51,74,60,82,50
9143,369,68,86,83,71,61
9144,319,67,63,66,57,66
9145,315,60,59,75,69,52
9146,348,58,84,76,77,53
9147,269,35,77,68,74,15
9148,342,57,90,68,81,46
9149,248,37,42,55,91,23
9150,300,52,85,60,66,37
9151,312,60,59,67,64,62
9152,356,65,83,88,71,49
9153,201,47,55,17,77,5
9154,309,57,59,70,65,58
9155,354,66,84,75,76,53
9156,265,35,91,60,66,13
9157,289,44,63,73,71,38
9158,345,69,90,56,69,61
9159,354,68,79,70,75,62
9160,385,73,75,89,80,68
9161,301,48,81,73,62,37
9162,385,77,79,81,78,70
9163,329,76,56,54,85,58
9164,310,49,73,78,71,39
9165,320,53,69,79,81,38
9166,312,65,61,74,55,57
9167,350,74,61,74,80,61
9168,305,58,66,73,62,46
9169,366,66,84,87,67,62
9170,318,64,54,72,65,63
9171,314,65,56,73,62,58
9172,335,63,70,77,57,68
9173,329,64,70,61,74,60
9174,304,65,58,63,59,59
9175,197,52,51,25,52,17
9176,285,64,33,63,70,55
9177,290,62,56,67,53,52
9178,298,53,73,70,66,36
9179,329,68,64,68,66,63
9180,225,47,60,37,64,17
9181,313,52,73,85,62,41
9182,204,47,54,25,70,8
9183,334,66,67,72,67,62
9184,335,65,78,67,67,58
9185,280,58,55,58,48,61
9186,300,49,74,74,61,42
9187,338,68,63,70,75,62
9188,349,64,73,82,71,59
9189,283,46,76,60,72,29
9190,326,66,64,71,65,60
9191,334,52,91,75,74,42
9192,364,64,87,70,85,58
9193,303,63,56,78,48,58
9194,272,45,74,60,61,32
9195,315,70,71,70,39,65
9196,331,59,76,82,66,48
9197,182,43,49,26,58,6
9198,273,50,69,57,65,32
9199,295,67,42,60,60,66
9200,295,60,61,63,52,59
9201,326,67,58,61,78,62
9202,322,55,78,80,63,46
9203,271,45,68,61,68,29
9204,323,60,75,70,55,63
9205,298,55,74,61,75,33
9206,339,62,87,73,59,58
9207,317,55,72,83,63,44
9208,325,59,63,71,74,58
9209,333,68,67,71,54,73
9210,331,57,78,75,63,58
9211,312,39,88,78,84,23
9212,297,52,68,66,66,45
9213,277,48,40,81,56,52
9214,279,51,64,64,64,36
9215,256,34,75,58,63,26
9216,255,36,60,72,64,23
9217,357,64,81,72,80,60
9218,314,51,75,71,72,45
9219,312,62,62,58,70,60
9220,297,39,72,77,74,35
9221,332,62,69,68,72,61
9222,300,48,70,67,69,46
9223,281,46,57,70,66,42
9224,311,59,68,68,69,47
9225,276,62,30,55,60,69
9226,325,59,70,74,71,51
9227,318,65,73,59,70,51
9228,296,56,59,75,74,32
9229,298,54,63,74,70,37
9230,400,76,89,69,90,76
9231,321,67,53,68,77,56
9232,312,65,70,72,47,58
9233,334,71,62,75,61,65
9234,260,63,46,65,36,50
9235,299,47,74,74,79,25
9236,269,32,75,61,76,25
9237,335,75,76,70,69,45
9238,328,67,65,64,74,58
9239,180,44,51,18,61,6
9240,294,70,58,59,56,51
9241,208,45,53,24,67,19
9242,195,47,60,27,55,6
9243,256,28,67,53,79,29
9244,309,66,65,56,65,57
9245,314,59,66,69,77,43
9246,313,50,80,76,67,40
9247,293,55,61,90,43,44
9248,244,33,60,64,58,29
9249,332,69,67,70,58,68
9250,331,53,72,90,66,50
9251,323,71,73,67,61,51
9252,323,62,71,79,56,55
9253,253,47,65,52,58,31
9254,355,74,83,56,71,71
9255,360,56,90,85,68,61
9256,313,42,84,71,87,29
9257,220,49,57,37,64,13
9258,335,68,78,55,70,64
9259,342,68,62,76,70,66
9260,266,34,68,76,55,33
9261,301,48,63,69,68,53
9262,339,60,73,86,66,54
9263,250,23,67,82,52,26
9264,342,68,70,72,67,65
9265,332,69,62,60,84,57
9266,318,46,84,76,65,47
9267,245,37,53,78,39,38
9268,314,53,82,80,77,22
9269,321,52,75,77,84,33
9270,207,47,67,38,50,5
9271,289,61,63,61,80,24
9272,375,68,83,88,76,60
9273,291,62,53,69,44,63
9274,312,68,70,74,43,57
9275,339,66,67,71,75,60
9276,314,67,55,68,64,60
9277,286,39,60,68,80,39
9278,233,50,51,42,73,17
9279,323,64,73,57,63,66
9280,275,61,48,71,56,39
9281,331,60,71,73,68,59
9282,349,77,33,80,93,66
9283,260,33,74,48,70,35
9284,290,40,55,77,73,45
9285,322,65,70,68,66,53
9286,330,67,90,34,90,49
9287,324,64,72,69,75,44
9288,283,54,52,62,57,58
9289,319,69,72,64,48,66
9290,341,69,70,68,71,63
9291,183,55,58,24,37,9
9292,322,64,72,72,59,55
9293,325,76,46,79,53,71
9294,305,56,70,66,80,33
9295,295,47,81,68,77,22
9296,319,65,62,66,63,63
9297,349,71,72,64,79,63
9298,283,57,59,61,59,47
9299,204,44,49,27,75,9
9300,245,18,71,68,74,14
9301,314,60,61,64,69,60
9302,301,65,63,73,38,62
9303,255,26,56,79,60,34
9304,328,60,64,75,74,55
9305,329,72,52,59,81,65
9306,330,66,70,70,67,57
9307,280,44,77,68,71,20
9308,326,66,55,75,73,57
9309,318,58,69,65,64,62
9310,316,72,54,63,63,64
9311,293,52,66,65,68,42
9312,324,62,66,65,69,62
9313,340,70,62,65,83,60
9314,278,69,45,54,43,67
9315,343,70,62,78,65,68
9316,326,69,69,67,60,61
9317,304,50,63,67,82,42
9318,297,40,75,74,71,37
9319,289,46,68,69,76,30
9320,332,70,67,66,75,54
9321,286,61,65,49,44,67
9322,328,68,55,67,75,63
9323,262,65,50,63,32,52
9324,332,60,75,79,66,52
9325,320,64,54,72,69,61
9326,343,48,86,76,81,52
9327,293,68,58,61,41,65
9328,327,54,64,80,72,57
9329,313,59,66,65,64,59
9330,203,54,50,21,68,10
9331,310,67,73,67,75,28
9332,328,66,54,80,70,58
9333,278,33,82,71,62,30
9334,333,69,63,83,67,51
9335,319,51,71,75,70,52
9336,259,62,41,44,48,64
9337,336,61,80,66,63,66
9338,330,60,80,58,84,48
9339,314,58,56,67,78,55
9340,326,68,71,68,62,57
9341,337,67,63,74,68,65
9342,343,70,67,71,74,61
9343,299,45,69,62,81,42
9344,216,47,68,34,53,14
9345,296,65,51,60,57,63
9346,294,73,51,56,47,67
9347,326,66,73,73,55,59
9348,338,66,81,78,66,47
9349,309,57,71,71,66,44
9350,290,51,58,73,63,45
9351,315,65,69,64,60,57
9352,301,47,78,75,66,35
9353,286,49,62,72,64,39
9354,284,48,72,58,73,33
9355,269,38,70,67,73,21
9356,354,77,78,66,78,55
9357,293,55,42,83,65,48
9358,292,44,77,33,87,51
9359,287,52,64,67,66,38
9360,319,66,61,63,64,65
9361,274,52,74,64,62,22
9362,330,68,65,63,78,56
9363,261,53,67,55,34,52
9364,309,38,81,81,77,32
9365,235,37,40,59,73,26
9366,348,63,71,80,72,62
9367,171,50,37,20,59,5
9368,282,48,60,55,68,51
9369,246,33,50,75,59,29
9370,349,68,71,78,66,66
9371,307,52,72,66,67,50
9372,328,59,72,71,63,63
9373,304,64,59,72,62,47
9374,307,55,74,69,76,33
9375,158,44,41,21,39,13
9376,322,66,58,62,75,61
9377,289,56,76,55,70,32
9378,284,40,60,78,66,40
9379,337,66,69,73,83,46
9380,264,29,70,65,69,31
9381,288,58,56,62,50,62
9382,316,53,66,83,68,46
9383,330,68,67,87,38,70
9384,325,61,72,84,55,53
9385,268,49,45,70,62,42
9386,340,67,73,67,72,61
9387,337,73,68,53,71,72
9388,261,34,77,57,77,16
9389,294,44,78,76,58,38
9390,196,50,52,31,44,19
9391,318,60,61,72,65,60
9392,202,44,55,28,60,15
9393,277,49,62,70,65,31
9394,199,41,56,31,56,15
9395,320,61,67,67,61,64
9396,322,67,63,68,63,61
9397,312,65,66,64,56,61
9398,353,75,64,72,82,60
9399,325,70,65,50,78,62
9400,266,57,54,79,27,49
9401,330,62,57,80,68,63
9402,247,47,68,45,72,15
9403,282,40,63,70,60,49
9404,197,52,54,26,49,16
9405,212,47,58,23,70,14
9406,266,52,84,34,66,30
9407,294,49,57,66,71,51
9408,305,62,51,77,65,50
9409,271,52,59,56,46,58
9410,329,68,61,70,66,64
9411,322,64,68,67,70,53
9412,173,49,37,23,56,8
9413,322,64,77,68,57,56
9414,195,47,57,21,57,13
9415,344,71,80,67,73,53
9416,333,57,87,90,71,28
9417,341,67,70,86,57,61
9418,340,68,62,74,76,60
9419,304,63,59,69,54,59
9420,342,72,54,69,84,63
9421,328,65,61,73,66,63
9422,341,82,57,69,58,75
9423,305,65,59,66,53,62
9424,303,57,64,65,57,60
9425,338,74,88,52,59,65
9426,165,50,31,19,57,8
9427,291,35,74,72,76,34
9428,336,64,64,77,61,70
9429,305,64,58,69,60,54
9430,289,67,48,63,51,60
9431,202,45,42,29,75,11
9432,349,74,76,60,80,59
9433,268,67,49,31,57,64
9434,298,54,69,70,59,46
9435,360,72,76,74,72,66
9436,199,38,54,19,75,13
9437,329,64,73,66,62,64
9438,310,62,40,74,84,50
9439,344,65,80,71,67,61
9440,309,59,62,70,63,55
9441,276,35,71,69,67,34
9442,331,70,82,50,71,58
9443,313,65,50,69,62,67
9444,325,65,56,84,68,52
9445,220,50,55,39,64,12
9446,272,43,67,49,74,39
9447,264,37,61,66,73,27
9448,301,54,60,68,60,59
9449,251,48,65,45,75,18
9450,340,67,91,52,64,66
9451,223,44,70,24,65,20
