player_id,goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
10785,38,5,7,8,12,6
10786,58,14,14,16,8,6
10787,51,10,14,9,9,9
10788,56,9,14,12,7,14
10789,60,15,6,13,11,15
10790,56,15,12,10,11,8
10791,40,10,7,5,11,7
10792,54,15,9,6,9,15
10793,50,10,14,6,14,6
10794,58,15,11,14,12,6
10795,55,8,10,14,10,13
10796,49,8,14,6,9,12
10797,46,8,8,6,11,13
10798,62,12,12,15,9,14
10799,52,6,9,15,13,9
10800,39,7,9,6,11,6
10801,51,10,9,11,7,14
10802,44,6,13,7,11,7
10803,57,8,12,14,8,15
10804,45,6,13,7,9,10
10805,50,15,7,10,8,10
10806,54,11,14,12,7,10
10807,67,14,16,16,10,11
10808,317,64,63,62,64,64
10809,313,70,54,59,55,75
10810,47,9,6,13,8,11
10811,51,8,13,13,8,9
10812,61,14,15,13,6,13
10813,53,15,15,9,7,7
10814,315,62,63,65,62,63
10815,61,15,16,8,12,10
10816,60,9,13,12,12,14
10817,63,16,7,10,15,15
10818,53,14,9,8,14,8
10819,62,8,11,15,12,16
10820,47,8,7,8,14,10
10821,50,8,14,14,8,6
10822,53,12,7,12,13,9
10823,52,8,9,11,12,12
10824,312,60,61,59,66,66
10825,46,12,5,6,14,9
10826,44,5,12,12,7,8
10827,40,11,8,5,9,7
10828,311,64,57,58,61,71
10829,53,11,10,15,7,10
10830,52,10,9,9,15,9
10831,49,13,8,8,10,10
10832,55,8,11,15,11,10
10833,65,15,12,12,11,15
10834,319,68,65,62,59,65
10835,42,8,9,5,11,9
10836,61,13,12,6,16,14
10837,50,7,5,14,13,11
10838,55,12,9,12,8,14
10839,45,9,10,12,7,7
10840,59,10,14,12,16,7
10841,63,15,16,9,7,16
10842,49,10,11,9,9,10
10843,48,9,15,6,10,8
10844,65,15,11,14,10,15
10845,54,14,11,14,9,6
10846,307,66,58,56,57,70
10847,47,11,13,12,6,5
10848,58,10,10,11,14,13
10849,67,15,15,13,11,13
10850,51,8,15,12,9,7
10851,46,11,5,7,12,11
10852,66,15,10,12,15,14
10853,48,14,8,6,11,9
10854,65,14,12,11,13,15
10855,50,6,8,16,6,14
10856,59,7,16,14,16,6
10857,35,7,7,6,8,7
10858,318,60,62,62,68,66
10859,51,9,7,12,9,14
10860,51,12,14,8,6,11
10861,83,19,13,17,17,17
10862,55,13,6,13,9,14
10863,51,9,13,6,13,10
10864,39,11,8,8,5,7
10865,51,10,8,10,8,15
10866,46,8,6,9,16,7
10867,314,64,62,60,65,63
10868,54,15,7,12,15,5
10869,50,10,11,8,8,13
10870,55,8,12,15,10,10
10871,34,7,6,5,11,5
10872,52,9,15,8,11,9
10873,322,66,65,66,63,62
10874,52,8,10,14,8,12
10875,46,6,9,14,7,10
10876,48,12,9,6,14,7
10877,62,15,8,15,13,11
10878,311,64,66,56,62,63
10879,46,9,6,13,10,8
10880,59,14,14,9,14,8
10881,44,5,14,6,14,5
10882,56,14,8,13,13,8
10883,53,6,15,11,8,13
10884,59,11,14,14,10,10
10885,63,9,14,11,15,14
10886,54,15,11,6,14,8
10887,315,63,65,61,66,60
10888,54,12,9,13,12,8
10889,319,64,61,63,60,71
10890,51,12,15,13,6,5
10891,58,13,6,11,14,14
10892,42,10,5,11,8,8
10893,53,7,12,15,10,9
10894,57,8,15,15,10,9
10895,49,6,13,9,8,13
10896,320,63,62,60,69,66
10897,49,14,7,9,7,12
10898,60,6,10,16,14,14
10899,57,11,9,14,9,14
10900,53,13,7,10,9,14
10901,40,9,5,8,9,9
10902,65,14,11,15,13,12
10903,55,15,13,11,7,9
10904,54,8,9,10,14,13
10905,60,9,11,13,12,15
10906,50,7,12,13,12,6
10907,318,70,53,65,64,66
10908,55,11,9,14,7,14
10909,50,13,11,13,7,6
10910,50,11,6,12,12,9
10911,52,11,8,13,14,6
10912,54,15,8,11,13,7
10913,65,13,15,12,16,9
10914,59,10,10,15,9,15
10915,47,8,8,5,11,15
10916,54,12,11,13,12,6
10917,68,14,13,16,13,12
10918,57,8,9,12,12,16
10919,49,7,10,14,10,8
10920,42,7,6,11,11,7
10921,53,6,14,13,8,12
10922,56,12,8,9,14,13
10923,51,14,9,13,7,8
10924,54,8,14,12,8,12
10925,312,60,62,61,66,63
10926,56,12,9,9,10,16
10927,52,15,6,10,6,15
10928,321,67,60,69,64,61
10929,43,6,10,7,14,6
10930,60,13,7,15,14,11
10931,60,9,12,14,13,12
10932,53,12,10,15,6,10
10933,65,15,8,15,14,13
10934,52,9,7,15,7,14
10935,49,12,5,9,15,8
10936,52,14,10,7,9,12
10937,45,9,5,13,12,6
10938,52,14,7,12,11,8
10939,39,9,8,7,7,8
10940,57,16,7,13,11,10
10941,49,14,6,10,7,12
10942,62,13,9,14,12,14
10943,45,6,7,10,9,13
10944,323,70,61,64,60,68
10945,51,13,6,12,14,6
10946,46,6,10,5,11,14
10947,39,9,12,8,5,5
10948,49,12,10,12,8,7
10949,53,12,9,10,7,15
10950,44,6,12,6,8,12
10951,47,12,6,12,11,6
10952,49,15,8,7,13,6
10953,53,9,14,6,9,15
10954,48,6,14,11,6,11
10955,50,7,13,10,7,13
10956,310,67,58,57,60,68
10957,48,7,9,11,9,12
10958,54,14,12,11,6,11
10959,58,11,15,10,16,6
10960,321,63,66,64,64,64
10961,49,5,7,10,14,13
10962,52,8,13,13,5,13
10963,44,13,9,9,6,7
10964,54,14,10,6,11,13
10965,54,10,11,12,8,13
10966,313,65,61,61,62,64
10967,51,15,8,7,11,10
10968,322,68,66,62,59,67
10969,45,8,11,9,6,11
10970,46,11,14,9,6,6
10971,314,61,61,65,64,63
10972,53,8,13,11,10,11
10973,52,9,9,14,7,13
10974,44,10,7,9,7,11
10975,58,15,11,14,12,6
10976,45,7,10,7,9,12
10977,52,8,8,15,9,12
10978,52,8,7,15,8,14
10979,44,15,6,7,10,6
10980,42,12,5,5,7,13
10981,59,9,7,16,12,15
10982,44,9,6,9,9,11
10983,53,13,9,13,6,12
10984,51,12,9,7,9,14
10985,56,13,11,14,10,8
10986,50,8,9,12,14,7
10987,55,9,14,11,9,12
10988,52,12,7,16,7,10
10989,46,8,10,12,6,10
10990,55,16,13,6,10,10
10991,48,6,11,7,14,10
10992,46,8,6,13,9,10
10993,52,6,9,15,8,14
10994,59,7,14,13,10,15
10995,44,8,9,7,11,9
10996,39,5,8,6,6,14
10997,62,15,12,11,15,9
10998,313,60,61,63,65,64
10999,55,6,12,12,15,10
11000,316,63,62,62,64,65
11001,50,7,14,7,9,13
11002,56,12,14,7,14,9
11003,48,12,6,6,12,12
11004,49,11,10,13,7,8
11005,53,6,11,10,15,11
11006,37,10,7,5,6,9
11007,50,6,11,10,16,7
11008,52,11,13,11,9,8
11009,54,13,9,13,13,6
11010,47,9,7,7,10,14
11011,48,10,9,10,10,9
11012,44,8,10,7,13,6
11013,318,64,65,62,63,64
11014,69,14,15,15,12,13
11015,61,15,11,11,12,12
11016,54,8,15,12,14,5
11017,52,11,7,7,16,11
11018,57,7,11,12,14,13
11019,319,69,57,64,62,67
11020,57,9,12,14,8,14
11021,317,63,61,62,65,66
11022,62,9,15,14,10,14
11023,59,14,9,9,12,15
11024,44,10,7,6,12,9
11025,38,7,9,8,6,8
11026,50,13,9,9,7,12
11027,39,7,11,8,8,5
11028,55,13,13,8,15,6
11029,64,15,15,9,9,16
11030,43,6,12,9,10,6
11031,49,15,11,6,11,6
11032,39,6,12,5,9,7
11033,316,62,65,60,65,64
11034,56,11,14,9,9,13
11035,310,64,57,56,66,67
11036,58,8,12,14,10,14
11037,44,8,9,8,11,8
11038,57,15,8,12,15,7
11039,49,12,9,11,7,10
11040,57,10,16,9,15,7
11041,48,9,11,6,15,7
11042,54,10,9,12,12,11
11043,49,12,11,12,7,7
11044,43,9,8,11,7,8
11045,36,7,8,9,6,6
11046,48,8,7,13,12,8
11047,51,6,14,8,10,13
11048,59,14,10,13,14,8
11049,319,64,61,67,62,65
11050,57,15,6,7,15,14
11051,311,61,66,57,59,68
11052,315,66,62,61,60,66
11053,64,14,10,13,14,13
11054,45,12,6,11,6,10
11055,57,5,13,10,15,14
11056,57,10,13,14,12,8
11057,42,9,9,7,5,12
11058,312,59,63,58,63,69
11059,58,8,15,8,11,16
11060,46,7,10,7,10,12
11061,53,11,7,12,16,7
11062,48,10,6,9,11,12
11063,56,13,15,9,7,12
11064,54,15,7,10,8,14
11065,47,13,14,9,5,6
11066,58,5,10,14,15,14
11067,52,13,7,7,9,16
11068,47,13,9,8,9,8
11069,62,14,14,13,15,6
11070,69,13,15,14,15,12
11071,67,14,14,15,14,10
11072,50,16,9,11,7,7
11073,45,8,6,9,6,16
11074,37,5,8,5,7,12
11075,50,10,7,10,12,11
11076,51,7,8,15,14,7
11077,62,15,12,14,12,9
11078,49,12,11,11,6,9
11079,53,13,6,9,12,13
11080,47,5,6,9,12,15
11081,51,12,11,5,11,12
11082,53,11,6,7,15,14
11083,59,10,15,12,12,10
11084,60,13,13,13,10,11
11085,49,16,7,14,6,6
11086,42,6,11,11,6,8
11087,43,14,7,9,6,7
11088,315,63,65,60,63,64
11089,67,13,16,11,15,12
11090,57,11,14,10,7,15
11091,66,9,14,13,15,15
11092,58,10,12,14,8,14
11093,51,12,8,11,10,10
11094,54,10,14,8,10,12
11095,322,62,65,65,65,65
11096,53,11,12,11,9,10
11097,45,7,10,10,11,7
11098,58,12,14,11,12,9
11099,314,65,63,59,63,64
11100,50,13,8,7,14,8
11101,52,7,9,12,13,11
11102,57,15,11,13,7,11
11103,52,15,10,11,11,5
11104,61,16,10,11,16,8
11105,50,8,11,9,11,11
11106,56,15,9,11,6,15
11107,51,7,7,13,11,13
11108,59,15,7,16,15,6
11109,54,14,9,9,8,14
11110,49,9,10,6,11,13
11111,67,14,16,8,13,16
11112,309,65,60,57,62,65
11113,58,13,9,13,9,14
11114,46,12,5,14,9,6
11115,73,14,16,13,15,15
11116,58,11,16,14,7,10
11117,57,16,6,14,12,9
11118,50,11,13,6,7,13
11119,46,12,7,9,10,8
11120,48,9,11,12,10,6
11121,308,62,60,61,63,62
11122,55,11,12,7,13,12
11123,56,11,12,13,13,7
11124,50,11,8,13,6,12
11125,317,67,62,61,61,66
11126,54,7,14,13,11,9
11127,46,7,11,13,6,9
11128,50,7,11,16,10,6
11129,60,15,10,7,14,14
11130,48,9,15,7,10,7
11131,54,7,8,14,14,11
11132,65,13,11,11,15,15
11133,49,7,7,11,10,14
11134,49,11,14,7,7,10
11135,47,14,6,6,9,12
11136,50,13,14,7,7,9
11137,63,12,8,16,14,13
11138,54,15,9,9,11,10
11139,47,13,6,10,11,7
11140,52,11,14,7,14,6
11141,43,10,9,11,6,7
11142,49,11,8,8,11,11
11143,50,12,12,8,7,11
11144,63,7,16,16,10,14
11145,58,10,12,6,14,16
11146,61,12,10,15,14,10
11147,46,9,9,7,9,12
11148,42,7,6,7,7,15
11149,316,66,64,63,62,61
11150,49,14,9,9,8,9
11151,33,6,6,7,8,6
11152,48,10,7,14,9,8
11153,50,8,7,13,12,10
11154,42,7,12,8,6,9
11155,44,11,7,11,6,9
11156,40,10,6,8,5,11
11157,43,10,11,7,5,10
11158,47,9,6,12,9,11
11159,65,15,10,16,9,15
11160,67,16,15,9,13,14
11161,316,66,65,57,59,69
11162,44,7,14,5,9,9
11163,50,5,10,13,8,14
11164,65,16,10,14,11,14
11165,51,8,9,14,8,12
11166,56,14,10,10,15,7
11167,62,16,12,8,15,11
11168,43,7,6,13,8,9
11169,55,12,5,13,14,11
11170,58,11,12,11,16,8
11171,310,69,59,53,59,70
11172,59,12,12,13,8,14
11173,63,12,16,15,11,9
11174,54,11,7,15,11,10
11175,38,6,10,6,11,5
11176,52,8,12,15,11,6
11177,60,14,7,13,11,15
11178,47,6,7,13,8,13
11179,56,14,13,8,9,12
11180,54,13,7,6,12,16
11181,60,13,10,10,16,11
11182,44,7,10,6,8,13
11183,56,9,11,11,11,14
11184,60,11,12,13,14,10
11185,58,13,11,15,10,9
11186,64,15,16,14,6,13
11187,45,15,7,6,10,7
11188,43,12,7,7,11,6
11189,65,13,14,14,11,13
11190,41,11,8,7,7,8
11191,43,10,6,10,11,6
11192,42,10,6,9,5,12
11193,48,11,11,5,9,12
11194,50,14,13,8,7,8
11195,55,7,11,14,15,8
11196,51,9,12,9,13,8
11197,68,15,16,16,12,9
11198,59,15,13,11,14,6
11199,48,5,15,7,10,11
11200,50,8,13,10,7,12
11201,44,10,10,12,6,6
11202,45,5,8,9,13,10
11203,55,8,12,15,6,14
11204,50,9,10,9,15,7
11205,44,12,6,9,11,6
11206,43,8,6,5,10,14
11207,74,14,15,16,16,13
11208,62,12,13,10,12,15
11209,78,15,15,18,15,15
11210,49,12,6,11,10,10
11211,54,14,5,8,14,13
11212,322,61,64,66,65,66
11213,56,12,11,9,12,12
11214,64,15,15,13,10,11
11215,55,7,10,14,13,11
11216,58,14,12,15,6,11
11217,46,6,9,8,14,9
11218,55,13,6,14,15,7
11219,53,7,8,13,13,12
11220,49,13,11,10,8,7
11221,53,8,6,12,13,14
11222,322,64,68,69,61,60
11223,50,8,14,13,8,7
11224,57,8,12,11,13,13
11225,54,12,15,12,8,7
11226,57,11,13,14,12,7
11227,51,11,11,8,11,10
11228,57,13,9,9,11,15
11229,317,62,64,63,66,62
11230,59,13,11,15,7,13
11231,62,15,10,14,11,12
11232,61,12,12,9,15,13
11233,55,7,11,14,15,8
11234,46,10,10,5,8,13
11235,56,14,11,7,13,11
11236,48,14,9,10,10,5
11237,45,13,6,13,6,7
11238,51,12,6,6,13,14
11239,56,8,14,11,14,9
11240,72,16,8,16,16,16
11241,59,14,10,15,10,10
11242,39,6,5,8,10,10
11243,52,11,14,7,7,13
11244,45,13,6,9,10,7
11245,52,7,13,6,16,10
11246,50,14,11,9,9,7
11247,55,12,13,5,12,13
11248,47,6,14,9,5,13
11249,321,66,59,73,56,67
11250,55,10,6,14,11,14
11251,52,10,9,15,10,8
11252,41,7,8,12,6,8
11253,55,15,12,14,7,7
11254,45,5,14,7,14,5
11255,321,67,60,64,63,67
11256,56,5,13,12,11,15
11257,61,12,13,9,14,13
11258,51,8,13,9,8,13
11259,48,14,12,6,11,5
11260,318,60,63,65,61,69
11261,49,8,11,11,6,13
11262,45,14,8,7,5,11
11263,53,11,8,11,13,10
11264,56,12,9,8,11,16
11265,60,14,15,9,12,10
11266,62,13,15,15,13,6
11267,58,13,15,7,12,11
11268,41,9,6,10,10,6
11269,52,13,8,14,8,9
11270,51,10,15,10,8,8
11271,64,14,13,13,13,11
11272,317,65,61,62,60,69
11273,51,11,8,13,9,10
11274,54,15,9,10,8,12
11275,52,11,15,9,7,10
11276,39,14,6,5,8,6
11277,309,67,63,51,64,64
11278,49,14,10,11,8,6
11279,51,13,10,10,7,11
11280,45,11,7,9,7,11
11281,46,9,7,5,11,14
11282,52,6,13,10,9,14
11283,51,8,11,9,9,14
11284,57,14,8,12,7,16
11285,56,10,10,15,12,9
11286,43,9,9,5,12,8
11287,53,5,14,9,12,13
11288,60,9,11,13,12,15
11289,55,12,10,11,8,14
11290,54,13,9,13,5,14
11291,45,6,11,8,11,9
11292,60,15,10,14,8,13
11293,50,14,7,12,10,7
11294,65,9,13,14,14,15
11295,54,16,8,11,10,9
11296,56,6,13,9,14,14
11297,55,11,13,12,13,6
11298,58,11,8,18,14,7
11299,56,6,10,15,13,12
11300,318,67,63,59,63,66
11301,49,10,7,7,10,15
11302,63,12,12,14,15,10
11303,61,13,12,7,16,13
11304,325,64,65,64,66,66
11305,45,14,11,7,6,7
11306,54,6,9,12,14,13
11307,49,6,6,13,12,12
11308,37,7,12,5,8,5
11309,63,11,13,14,12,13
11310,53,5,13,6,15,14
11311,44,6,13,7,10,8
11312,51,14,11,7,10,9
11313,50,7,11,11,7,14
11314,310,64,63,57,61,65
11315,58,12,6,15,15,10
11316,60,15,13,11,11,10
11317,54,11,6,13,14,10
11318,48,8,8,6,14,12
11319,36,6,6,7,8,9
11320,315,63,64,62,60,66
11321,43,8,7,9,10,9
11322,68,15,15,16,9,13
11323,41,6,6,7,16,6
11324,45,6,13,12,7,7
11325,61,12,15,11,9,14
11326,52,8,9,9,13,13
11327,59,10,10,14,16,9
11328,61,16,12,7,15,11
11329,52,8,12,11,13,8
11330,54,13,9,13,10,9
11331,52,10,12,13,8,9
11332,48,8,9,11,14,6
11333,57,12,14,8,10,13
11334,60,14,12,9,11,14
11335,54,14,6,15,8,11
11336,51,12,9,14,6,10
11337,51,15,7,10,10,9
11338,48,7,10,9,9,13
11339,44,6,6,13,6,13
11340,38,8,6,9,7,8
11341,70,16,12,15,11,16
11342,60,15,7,13,9,16
11343,58,12,15,8,14,9
11344,59,7,16,12,9,15
11345,45,15,5,10,8,7
11346,41,11,7,8,8,7
11347,81,17,12,16,18,18
11348,45,5,7,10,10,13
11349,53,16,10,8,13,6
11350,58,11,7,13,13,14
11351,314,64,62,63,62,63
11352,53,16,6,6,10,15
11353,321,64,64,63,62,68
11354,58,11,15,9,13,10
11355,50,12,8,13,8,9
11356,68,12,10,15,15,16
11357,52,11,11,10,6,14
11358,323,66,63,66,62,66
11359,56,16,7,10,13,10
11360,46,14,6,5,10,11
11361,60,5,15,15,12,13
11362,47,14,10,7,11,5
11363,55,14,10,11,14,6
11364,54,8,10,11,9,16
11365,316,66,59,60,63,68
11366,53,12,7,15,5,14
11367,49,7,12,10,9,11
11368,45,14,5,7,7,12
11369,324,64,65,60,62,73
11370,44,10,11,7,8,8
11371,45,12,8,8,6,11
11372,44,13,8,8,9,6
11373,56,16,8,13,7,12
11374,63,6,15,12,15,15
11375,64,14,11,14,16,9
11376,43,7,11,5,9,11
11377,68,16,16,14,6,16
11378,46,6,6,13,12,9
11379,58,13,13,13,10,9
11380,46,7,7,10,14,8
11381,41,7,6,14,7,7
11382,70,12,15,14,14,15
11383,66,14,15,15,8,14
11384,40,7,6,9,13,5
11385,56,15,8,13,11,9
11386,57,10,13,13,12,9
11387,59,12,13,9,15,10
11388,43,12,10,7,8,6
11389,47,8,12,10,10,7
11390,56,11,12,12,11,10
11391,60,14,14,12,9,11
11392,45,9,11,11,9,5
11393,54,13,9,13,7,12
11394,65,12,14,10,13,16
11395,47,9,10,8,13,7
11396,47,9,11,6,13,8
11397,45,8,9,12,11,5
11398,68,15,14,13,12,14
11399,45,13,5,8,10,9
11400,51,15,9,6,10,11
11401,46,13,14,6,7,6
11402,56,14,8,14,11,9
11403,50,7,10,12,10,11
11404,44,9,8,6,10,11
11405,52,10,10,12,13,7
11406,55,8,15,9,13,10
11407,313,64,62,60,63,64
11408,63,10,11,15,15,12
11409,60,13,10,16,11,10
11410,46,7,15,9,7,8
11411,51,7,8,13,14,9
11412,313,64,59,60,64,66
11413,50,14,10,8,9,9
11414,320,63,63,64,64,66
11415,63,13,12,16,7,15
11416,50,13,12,9,7,9
11417,59,15,14,9,9,12
11418,51,11,8,12,6,14
11419,60,12,13,10,15,10
11420,54,5,14,14,14,7
11421,312,62,61,60,66,63
11422,66,14,15,8,15,14
11423,56,14,7,14,15,6
11424,47,10,8,9,12,8
11425,50,12,6,6,15,11
11426,59,13,12,14,12,8
11427,326,65,63,67,66,65
11428,67,14,12,14,11,16
11429,49,13,8,11,8,9
11430,53,14,12,6,15,6
11431,61,13,14,13,10,11
11432,58,13,13,9,15,8
11433,64,15,16,11,10,12
11434,48,12,7,9,8,12
11435,51,8,11,9,9,14
11436,60,13,14,11,15,7
11437,54,11,8,12,15,8
11438,53,8,13,7,15,10
11439,48,6,14,5,13,10
11440,69,14,13,13,14,15
11441,320,64,64,59,63,70
11442,55,7,14,9,11,14
11443,65,6,14,16,14,15
11444,64,6,15,16,16,11
11445,45,9,7,8,12,9
11446,57,10,14,10,7,16
11447,49,11,8,10,7,13
11448,56,13,9,10,13,11
11449,48,11,9,9,6,13
11450,55,16,9,14,6,10
11451,314,63,60,61,67,63
11452,60,14,15,11,12,8
11453,65,14,14,13,11,13
11454,55,12,12,14,6,11
11455,65,14,12,11,14,14
11456,62,6,13,15,14,14
11457,40,6,6,12,11,5
11458,54,9,8,11,15,11
11459,58,7,13,11,11,16
11460,54,7,12,10,12,13
11461,55,7,10,14,11,13
11462,45,5,7,14,13,6
11463,47,11,9,12,10,5
11464,52,9,6,15,15,7
11465,55,16,13,9,8,9
11466,48,15,5,9,7,12
11467,51,12,13,6,7,13
11468,47,9,13,6,12,7
11469,53,8,12,11,11,11
11470,49,10,5,12,8,14
11471,316,61,63,62,65,65
11472,52,7,14,14,6,11
11473,52,9,10,8,14,11
11474,52,14,12,11,7,8
11475,54,13,11,10,13,7
11476,52,13,7,7,14,11
11477,47,9,6,13,12,7
11478,46,7,10,11,9,9
11479,47,9,14,6,13,5
11480,56,8,12,13,11,12
11481,60,11,15,14,11,9
11482,51,10,12,6,16,7
11483,59,14,10,13,7,15
11484,46,11,11,7,11,6
11485,56,11,13,14,6,12
11486,313,67,62,57,61,66
11487,64,14,14,13,13,10
11488,50,9,7,9,10,15
11489,64,16,14,6,14,14
11490,318,65,64,61,62,66
11491,61,15,15,6,12,13
11492,55,15,15,11,8,6
11493,39,7,9,6,10,7
11494,52,15,6,10,15,6
11495,45,7,10,14,7,7
11496,52,13,12,9,8,10
11497,50,13,9,5,13,10
11498,56,14,14,6,10,12
11499,51,13,6,9,10,13
11500,53,13,7,14,6,13
11501,314,63,61,63,62,65
11502,51,12,10,7,8,14
11503,51,12,9,8,7,15
11504,53,7,10,15,8,13
11505,43,12,6,8,9,8
11506,41,6,10,9,9,7
11507,56,10,11,15,6,14
11508,79,12,18,17,18,14
11509,46,12,11,8,8,7
11510,51,11,8,14,12,6
11511,59,14,13,14,11,7
11512,50,12,13,6,5,14
11513,59,7,14,12,14,12
11514,48,6,14,12,6,10
11515,46,5,9,6,12,14
11516,52,7,13,12,9,11
11517,68,16,15,12,12,13
11518,41,9,7,7,8,10
11519,51,16,7,7,13,8
11520,63,14,12,15,8,14
11521,46,11,11,10,9,5
11522,48,10,14,11,6,7
11523,46,6,5,12,14,9
11524,53,12,6,14,6,15
11525,53,11,9,6,15,12
11526,48,12,10,8,9,9
11527,49,10,6,6,14,13
11528,54,12,11,12,7,12
11529,53,10,10,10,13,10
11530,55,13,6,13,9,14
11531,52,8,13,16,6,9
11532,46,11,7,12,10,6
11533,48,14,8,8,8,10
11534,48,11,10,9,11,7
11535,50,12,7,14,12,5
11536,55,10,15,13,8,9
11537,59,15,11,8,12,13
11538,61,9,11,15,13,13
11539,45,7,11,7,11,9
11540,49,5,9,9,12,14
11541,50,9,13,11,7,10
11542,50,8,13,13,6,10
11543,48,11,10,12,10,5
11544,41,10,6,7,10,8
11545,55,11,16,8,14,6
11546,58,16,11,11,6,14
11547,50,8,7,9,10,16
11548,49,7,16,6,10,10
11549,322,64,67,62,65,64
11550,51,11,11,10,13,6
11551,48,13,8,6,13,8
11552,50,7,9,9,11,14
11553,45,15,9,9,6,6
11554,50,6,13,12,9,10
11555,62,15,10,10,12,15
11556,56,12,13,7,11,13
11557,55,14,6,12,13,10
11558,41,6,7,5,13,10
11559,45,13,5,8,12,7
11560,46,11,12,7,8,8
11561,67,16,7,14,16,14
11562,68,16,10,14,15,13
11563,52,11,15,8,9,9
11564,45,13,9,7,11,5
11565,57,16,7,13,12,9
11566,62,15,10,16,6,15
11567,46,12,7,13,7,7
11568,66,15,12,12,15,12
11569,45,7,7,9,13,9
11570,58,7,10,14,15,12
11571,45,9,5,10,7,14
11572,47,9,6,6,11,15
11573,52,10,12,9,12,9
11574,53,8,13,8,13,11
11575,61,11,8,12,16,14
11576,58,15,7,12,12,12
11577,69,12,11,15,16,15
11578,60,15,14,13,6,12
11579,54,15,15,8,10,6
11580,55,10,7,12,14,12
11581,54,11,6,13,15,9
11582,49,9,7,11,8,14
11583,33,5,5,5,11,7
11584,57,14,12,11,7,13
11585,63,11,11,14,13,14
11586,52,16,10,7,11,8
11587,44,10,6,11,12,5
11588,50,10,7,9,11,13
11589,63,14,13,12,12,12
11590,321,60,62,68,65,66
11591,51,8,15,8,10,10
11592,311,65,62,57,64,63
11593,44,11,12,7,6,8
11594,59,12,14,12,11,10
11595,56,7,11,9,15,14
11596,320,66,65,60,66,63
11597,48,8,6,14,12,8
11598,50,14,9,9,6,12
11599,53,7,13,6,12,15
11600,49,5,9,12,12,11
11601,59,10,12,12,13,12
11602,47,13,13,8,7,6
11603,54,11,7,14,13,9
11604,56,13,13,11,12,7
11605,71,15,14,17,12,13
11606,39,8,6,6,8,11
11607,53,13,6,11,12,11
11608,46,12,8,11,8,7
11609,47,7,10,8,14,8
11610,317,64,63,59,64,67
11611,56,13,8,10,14,11
11612,43,14,6,7,9,7
11613,43,7,10,7,6,13
11614,64,13,13,16,11,11
11615,50,13,7,12,10,8
11616,316,66,63,60,61,66
11617,319,64,62,64,63,66
11618,51,9,12,8,8,14
11619,49,11,9,12,9,8
11620,323,66,65,66,61,65
11621,60,13,13,6,14,14
11622,33,5,5,9,7,7
11623,56,13,11,10,11,11
11624,44,8,7,10,8,11
11625,47,13,6,12,8,8
11626,50,13,11,12,8,6
11627,42,9,6,7,7,13
11628,52,7,13,15,10,7
11629,43,6,9,10,6,12
11630,57,14,14,10,10,9
11631,65,16,12,15,10,12
11632,54,15,6,10,10,13
11633,49,10,6,9,15,9
11634,57,14,13,8,9,13
11635,47,15,7,10,7,8
11636,40,10,8,10,6,6
11637,47,6,10,10,9,12
11638,46,8,7,6,14,11
11639,51,7,11,10,10,13
11640,308,65,60,55,62,66
11641,56,11,15,10,7,13
11642,50,6,14,8,13,9
11643,311,65,63,58,60,65
11644,56,9,10,12,12,13
11645,44,11,8,7,11,7
11646,42,12,10,6,6,8
11647,54,5,14,14,15,6
11648,51,7,9,11,10,14
11649,74,14,16,13,15,16
11650,54,14,5,11,13,11
11651,42,7,9,7,8,11
11652,320,66,65,65,58,66
11653,50,9,10,11,8,12
11654,57,13,11,13,6,14
11655,48,9,8,11,8,12
11656,60,13,7,13,15,12
11657,54,11,13,8,11,11
11658,43,5,7,7,11,13
11659,49,13,6,6,15,9
11660,54,5,8,12,14,15
11661,43,10,9,5,9,10
11662,62,13,15,12,8,14
11663,66,13,13,15,13,12
11664,54,5,15,15,6,13
11665,53,9,8,13,14,9
11666,319,66,65,60,65,63
11667,62,16,11,9,12,14
11668,65,13,10,14,13,15
11669,47,10,12,8,7,10
11670,43,7,7,10,13,6
11671,59,16,12,10,14,7
11672,56,8,16,12,10,10
11673,65,15,13,12,10,15
11674,49,7,13,8,7,14
11675,55,15,11,7,11,11
11676,320,61,62,66,64,67
11677,48,14,7,8,11,8
11678,46,5,13,12,10,6
11679,49,7,5,8,14,15
11680,46,12,9,6,11,8
11681,53,14,10,5,10,14
11682,57,13,11,13,10,10
11683,61,12,15,14,8,12
11684,63,13,16,13,13,8
11685,62,11,13,10,14,14
11686,313,66,61,58,64,64
11687,49,15,15,7,5,7
11688,49,9,5,14,14,7
11689,55,13,11,10,13,8
11690,50,8,13,8,11,10
11691,62,8,11,13,15,15
11692,60,16,15,8,9,12
11693,314,71,54,60,63,66
11694,53,10,12,15,9,7
11695,57,9,14,13,11,10
11696,45,9,9,7,12,8
11697,39,8,10,7,9,5
11698,59,15,14,7,9,14
11699,57,13,11,11,13,9
11700,59,14,8,14,13,10
11701,47,10,13,7,11,6
11702,38,7,6,9,7,9
11703,53,9,9,10,11,14
11704,45,14,6,7,8,10
11705,60,16,8,15,15,6
11706,52,13,8,7,16,8
11707,44,11,9,12,6,6
11708,38,8,5,7,10,8
11709,48,7,10,9,12,10
11710,60,16,10,7,13,14
11711,316,60,62,61,65,68
11712,43,13,6,12,6,6
11713,45,6,8,10,10,11
11714,42,11,6,5,6,14
